pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,Length.mat,10.TM4Aligned.sortedByCoord.out.mat,11.TM5Aligned.sortedByCoord.out.mat,12.TM6Aligned.sortedByCoord.out.mat,1.TF1Aligned.sortedByCoord.out.mat,2.TF2Aligned.sortedByCoord.out.mat,3.TF3Aligned.sortedByCoord.out.mat,4.TF4Aligned.sortedByCoord.out.mat,5.TF5Aligned.sortedByCoord.out.mat,6.TF6Aligned.sortedByCoord.out.mat,7.TM1Aligned.sortedByCoord.out.mat,8.TM2Aligned.sortedByCoord.out.mat,9.TM3Aligned.sortedByCoord.out.mat,Length.pat,10.TM4Aligned.sortedByCoord.out.pat,11.TM5Aligned.sortedByCoord.out.pat,12.TM6Aligned.sortedByCoord.out.pat,1.TF1Aligned.sortedByCoord.out.pat,2.TF2Aligned.sortedByCoord.out.pat,3.TF3Aligned.sortedByCoord.out.pat,4.TF4Aligned.sortedByCoord.out.pat,5.TF5Aligned.sortedByCoord.out.pat,6.TF6Aligned.sortedByCoord.out.pat,7.TM1Aligned.sortedByCoord.out.pat,8.TM2Aligned.sortedByCoord.out.pat,9.TM3Aligned.sortedByCoord.out.pat
TX_maternal_00021311_TX_paternal_00019162,TX_maternal_00021311,TX_paternal_00019162,X,Y,251410160,12341597,251412221,12344408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2187,1,0,0,0,0,0,0,0,0,1,1,0
TX_maternal_00021312_TX_paternal_00019161,TX_maternal_00021312,TX_paternal_00019161,X,Y,251413991,12337829,251416740,12340200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1764,368,333,344,170,289,313,297,152,340,358,469,343
TX_maternal_00021313_TX_paternal_00019160,TX_maternal_00021313,TX_paternal_00019160,X,Y,251417848,12332704,251421459,12336795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1374,55,70,49,61,68,90,86,82,116,135,103,120
TX_maternal_00021315_TX_paternal_00019155,TX_maternal_00021315,TX_paternal_00019155,X,Y,251517463,12250619,251529214,12262364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4442,648,863,1131,816,815,632,670,551,856,1225,1773,928
TX_maternal_00021316_TX_paternal_00019154,TX_maternal_00021316,TX_paternal_00019154,X,Y,251530243,12249084,251530753,12249594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431,76,95,144,75,68,118,53,29,189,50,222,62
TX_maternal_00021317_TX_paternal_00019153,TX_maternal_00021317,TX_paternal_00019153,X,Y,251532408,12246819,251533150,12247561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715,0,0,0,1,0,0,0,0,4,0,0,0
TX_maternal_00021318_TX_paternal_00019152,TX_maternal_00021318,TX_paternal_00019152,X,Y,251535080,12244278,251535690,12244888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460,32,71,73,49,59,44,70,71,59,103,110,38
TX_maternal_00021319_TX_paternal_00019151,TX_maternal_00021319,TX_paternal_00019151,X,Y,251536406,12240177,251539689,12243569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1252,57,67,85,39,72,44,41,41,53,26,191,91
TX_maternal_00021320_TX_paternal_00019150,TX_maternal_00021320,TX_paternal_00019150,X,Y,251540669,12236875,251542872,12239298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1260,2716,1885,2432,1607,2257,1929,1114,1097,1805,901,2737,3102
TX_maternal_00021321_TX_paternal_00019149,TX_maternal_00021321,TX_paternal_00019149,X,Y,251555516,12221660,251558211,12224408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1347,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00021323_TX_paternal_00019148,TX_maternal_00021323,TX_paternal_00019148,X,Y,251567644,12216306,251569471,12218214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1803,3,13,4,2,1,0,0,0,0,0,0,1
TX_maternal_00021324_TX_paternal_00019146,TX_maternal_00021324,TX_paternal_00019146,X,Y,251579417,12204182,251581593,12206333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1269,68,62,69,39,56,45,48,34,64,65,90,66
TX_maternal_00021325_TX_paternal_00019145,TX_maternal_00021325,TX_paternal_00019145,X,Y,251589144,12192242,251593007,12195908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1757,3995,3149,7046,2931,4316,3610,1849,1366,9566,4320,5345,11850
TX_maternal_00021326_TX_paternal_00019144,TX_maternal_00021326,TX_paternal_00019144,X,Y,251594021,12186939,251600130,12191231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1425,182,179,204,150,127,115,148,135,74,227,317,179
TX_maternal_00021327_TX_paternal_00019143,TX_maternal_00021327,TX_paternal_00019143,X,Y,251601267,12177992,251602248,12178498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,8,6,14,0,23,4,3,7,12,15,36,2
TX_maternal_00021328_TX_paternal_00019142,TX_maternal_00021328,TX_paternal_00019142,X,Y,251609012,12172284,251611725,12174431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928,444,458,412,355,334,313,357,444,246,135,575,253
TX_maternal_00021329_TX_paternal_00019141,TX_maternal_00021329,TX_paternal_00019141,X,Y,251612615,12163773,251619689,12169672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657,98,95,141,181,126,103,171,100,113,204,250,130
TX_maternal_00021330_TX_paternal_00019140,TX_maternal_00021330,TX_paternal_00019140,X,Y,251644338,12141202,251645985,12142850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1493,0,2,0,0,7,0,4,0,18,0,14,0
TX_maternal_00021337_TX_paternal_00019137,TX_maternal_00021337,TX_paternal_00019137,X,Y,251697424,12079846,251702713,12085144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2874,3655,3749,3172,1484,2387,2299,1570,743,4762,7926,3723,6832
TX_maternal_00021338_TX_paternal_00019136,TX_maternal_00021338,TX_paternal_00019136,X,Y,251710300,12060106,251719951,12068181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2410,127,146,169,98,104,140,131,74,95,126,344,182
TX_maternal_00021339_TX_paternal_00019135,TX_maternal_00021339,TX_paternal_00019135,X,Y,251746922,11995264,251749063,11995785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00021341_TX_paternal_00019133,TX_maternal_00021341,TX_paternal_00019133,X,Y,251757766,11981697,251758411,11982342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00021344_TX_paternal_00019132,TX_maternal_00021344,TX_paternal_00019132,X,Y,251795785,11956092,251797437,11958657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,916,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00021345_TX_paternal_00019131,TX_maternal_00021345,TX_paternal_00019131,X,Y,251798037,11953285,251800443,11955945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1142,53,60,63,59,74,64,43,29,64,169,93,81
TX_maternal_00021346_TX_paternal_00019130,TX_maternal_00021346,TX_paternal_00019130,X,Y,251816073,11924164,251821486,11928909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1678,0,0,4,1,0,3,0,0,0,6,4,0
TX_maternal_00021347_TX_paternal_00019129,TX_maternal_00021347,TX_paternal_00019129,X,Y,251843178,11912521,251848071,11916948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2773,760,1128,750,937,757,695,1647,1365,528,977,1480,654
TX_maternal_00021351_TX_paternal_00019128,TX_maternal_00021351,TX_paternal_00019128,X,Y,251924493,11851443,251929013,11855940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3250,49,116,48,0,177,1,5,0,89,85,332,3
TX_maternal_00021355_TX_paternal_00019125,TX_maternal_00021355,TX_paternal_00019125,X,Y,252051073,11699991,252051663,11700521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00021357_TX_paternal_00019123,TX_maternal_00021357,TX_paternal_00019123,X,Y,252064489,11682922,252068587,11688342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407,157,179,216,150,152,171,166,98,170,200,360,178
TX_maternal_00021358_TX_paternal_00019122,TX_maternal_00021358,TX_paternal_00019122,X,Y,252069425,11677348,252070796,11681898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672,46,68,49,20,35,29,45,24,40,53,64,36
TX_maternal_00021359_TX_paternal_00019119,TX_maternal_00021359,TX_paternal_00019119,X,Y,252085170,11653798,252089476,11658098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1486,1789,2357,1764,1574,2399,2008,1684,1623,2284,1418,2723,1972
TX_maternal_00021360_TX_paternal_00019117,TX_maternal_00021360,TX_paternal_00019117,X,Y,252102924,11638238,252103243,11639949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1230,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00021363_TX_paternal_00019115,TX_maternal_00021363,TX_paternal_00019115,X,Y,252126605,11612405,252128622,11613782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1079,1,0,1,0,0,2,0,0,11,1,0,0
TX_maternal_00021364_TX_paternal_00019114,TX_maternal_00021364,TX_paternal_00019114,X,Y,252138310,11602532,252146384,11610617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5597,760,881,903,869,940,624,935,796,897,1430,1780,934
TX_maternal_00021365_TX_paternal_00019113,TX_maternal_00021365,TX_paternal_00019113,X,Y,252150175,11596694,252152390,11599717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2037,136,224,267,79,165,159,99,97,236,152,363,218
TX_maternal_00021368_TX_paternal_00019112,TX_maternal_00021368,TX_paternal_00019112,X,Y,252191144,11571592,252196457,11577860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4296,758,1066,992,1053,868,638,611,446,863,999,1485,959
TX_maternal_00021369_TX_paternal_00019110,TX_maternal_00021369,TX_paternal_00019110,X,Y,252222739,11529220,252229480,11536268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1923,1,0,2,0,5,1,0,0,0,1,0,0
TX_maternal_00021372_TX_paternal_00019107,TX_maternal_00021372,TX_paternal_00019107,X,Y,252279208,11494785,252283043,11498570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1811,194,218,223,169,254,132,165,149,264,298,345,302
TX_maternal_00021371_TX_paternal_00019108,TX_maternal_00021371,TX_paternal_00019108,X,Y,252275048,11498497,252279281,11502652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1597,1,3,1,3,3,0,1,1,6,4,3,5
TX_maternal_00021373_TX_paternal_00019106,TX_maternal_00021373,TX_paternal_00019106,X,Y,252299684,11489002,252301758,11490977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011,74,96,87,24,21,23,162,122,63,159,75,67
TX_maternal_00021374_TX_paternal_00019105,TX_maternal_00021374,TX_paternal_00019105,X,Y,252319113,11472757,252319709,11473431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525,15,8,16,8,1,6,8,0,1,2,1,9
TX_maternal_00021376_TX_paternal_00019104,TX_maternal_00021376,TX_paternal_00019104,X,Y,252392240,11396778,252394363,11398917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1146,47,49,125,48,41,59,20,23,69,38,104,90
TX_maternal_00021377_TX_paternal_00019103,TX_maternal_00021377,TX_paternal_00019103,X,Y,252396500,11388848,252402091,11397001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2646,582,161,958,406,248,349,28,21,1490,153,1645,505
TX_maternal_00021379_TX_paternal_00019101,TX_maternal_00021379,TX_paternal_00019101,X,Y,252441842,11299979,252447018,11304357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2416,144,345,188,78,215,77,216,60,122,263,472,177
TX_maternal_00021380_TX_paternal_00019100,TX_maternal_00021380,TX_paternal_00019100,X,Y,252458680,11271225,252461709,11274195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,0,0,1,0,0,0,0,0,0,0,1,1
TX_maternal_00021381_TX_paternal_00019098,TX_maternal_00021381,TX_paternal_00019098,X,Y,252465500,11249203,252468050,11251996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002,9,2,3,3,17,4,31,0,7,10,9,3
TX_maternal_00021382_TX_paternal_00019097,TX_maternal_00021382,TX_paternal_00019097,X,Y,252469246,11247036,252470907,11248698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,994,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00021384_TX_paternal_00019093,TX_maternal_00021384,TX_paternal_00019093,X,Y,252489467,11230223,252494449,11235028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4008,693,76,468,384,420,351,136,175,836,115,718,355
TX_maternal_00021386_TX_paternal_00019092,TX_maternal_00021386,TX_paternal_00019092,X,Y,252515338,11199558,252516548,11200811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672,0,2,0,0,2,2,0,0,1,0,0,0
TX_maternal_00021387_TX_paternal_00019091,TX_maternal_00021387,TX_paternal_00019091,X,Y,252518620,11196947,252519169,11197496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451,0,0,0,0,0,3,0,1,0,0,0,0
TX_maternal_00021388_TX_paternal_00019090,TX_maternal_00021388,TX_paternal_00019090,X,Y,252551788,11162099,252552423,11162711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528,1981,1650,1123,1314,1187,870,2686,982,1651,2299,4062,1903
TX_maternal_00021389_TX_paternal_00019089,TX_maternal_00021389,TX_paternal_00019089,X,Y,252568884,11143362,252571552,11145849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2216,373,527,440,444,428,306,402,320,444,602,915,420
TX_maternal_00021390_TX_paternal_00019085,TX_maternal_00021390,TX_paternal_00019085,X,Y,252630510,11073895,252638178,11075570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1074,1,2,0,1,5,7,1,0,5,9,4,2
TX_maternal_00021391_TX_paternal_00019084,TX_maternal_00021391,TX_paternal_00019084,X,Y,252642232,11069369,252644501,11071638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1158,2283,1979,2113,1637,1793,2024,1423,1026,3269,747,2538,2927
TX_maternal_00021393_TX_paternal_00019079,TX_maternal_00021393,TX_paternal_00019079,X,Y,252691195,11006395,252693668,11008861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,985,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00021394_TX_paternal_00019076,TX_maternal_00021394,TX_paternal_00019076,X,Y,252751469,10951142,252754659,10954413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1771,136,170,250,124,135,135,118,77,200,159,296,201
TX_maternal_00021397_TX_paternal_00019073,TX_maternal_00021397,TX_paternal_00019073,X,Y,252792639,10881640,252799336,10888316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1808,1,1,0,1,0,0,0,0,0,0,0,1
TX_maternal_00021398_TX_paternal_00019072,TX_maternal_00021398,TX_paternal_00019072,X,Y,252803314,10868548,252810434,10874102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1308,1413,1553,1406,1461,1833,1420,1310,918,1430,2016,2592,1270
TX_maternal_00021399_TX_paternal_00019070,TX_maternal_00021399,TX_paternal_00019070,X,Y,252836360,10839815,252839315,10842170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,845,0,0,0,0,0,0,0,0,0,0,1,0
TX_maternal_00021400_TX_paternal_00019069,TX_maternal_00021400,TX_paternal_00019069,X,Y,252841911,10836234,252842476,10837370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733,1,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00021404_TX_paternal_00019064,TX_maternal_00021404,TX_paternal_00019064,X,Y,252918241,10755295,252927690,10763275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1194,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00021410_TX_paternal_00019059,TX_maternal_00021410,TX_paternal_00019059,X,Y,253032937,10653173,253036381,10655864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1512,10,12,22,18,8,2,25,3,27,103,40,3
TX_maternal_00021412_TX_paternal_00019058,TX_maternal_00021412,TX_paternal_00019058,X,Y,253086737,10603845,253087357,10604607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417,0,0,0,0,0,0,7,0,12,0,0,0
TX_maternal_00021415_TX_paternal_00019056,TX_maternal_00021415,TX_paternal_00019056,X,Y,253198156,10525258,253199633,10527096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,2,34,6,66,13,81,35,43,15,51,171,166
TX_maternal_00021416_TX_paternal_00019055,TX_maternal_00021416,TX_paternal_00019055,X,Y,253202440,10520558,253210991,10522457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1180,142,159,130,92,136,155,120,68,92,123,162,148
TX_maternal_00021417_TX_paternal_00019054,TX_maternal_00021417,TX_paternal_00019054,X,Y,253254688,10484149,253259177,10488638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3247,56,246,30,149,81,138,689,230,57,74,174,84
TX_maternal_00021418_TX_paternal_00019053,TX_maternal_00021418,TX_paternal_00019053,X,Y,253266557,10465403,253273166,10476928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1795,28,74,32,39,60,18,33,19,10,56,63,56
TX_maternal_00021419_TX_paternal_00019052,TX_maternal_00021419,TX_paternal_00019052,X,Y,253292594,10448021,253294712,10450123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,27,192,161,67,28,21,117,61,77,211,68,2
TX_maternal_00021420_TX_paternal_00019051,TX_maternal_00021420,TX_paternal_00019051,X,Y,253313076,10427286,253314658,10429263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1834,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00021421_TX_paternal_00019049,TX_maternal_00021421,TX_paternal_00019049,X,Y,253336402,10402332,253341559,10407471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1137,120,205,166,155,85,121,177,67,134,395,228,181
TX_maternal_00021425_TX_paternal_00019046,TX_maternal_00021425,TX_paternal_00019046,X,Y,253373861,10371030,253378108,10375587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3063,11,202,238,54,189,229,165,56,47,205,213,176
TX_maternal_00021426_TX_paternal_00019043,TX_maternal_00021426,TX_paternal_00019043,X,Y,253414299,10315253,253417093,10318047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2505,1268,314,458,393,3663,301,197,493,1107,3207,3562,824
TX_maternal_00021427_TX_paternal_00019042,TX_maternal_00021427,TX_paternal_00019042,X,Y,253417544,10313064,253419285,10314812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084,3589,3749,5360,2701,3935,1591,633,618,5472,3057,3744,3002
TX_maternal_00021428_TX_paternal_00019041,TX_maternal_00021428,TX_paternal_00019041,X,Y,253418943,10310370,253421904,10313915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654,24,34,29,28,35,30,32,20,28,40,51,39
TX_maternal_00021429_TX_paternal_00019040,TX_maternal_00021429,TX_paternal_00019040,X,Y,253426022,10300718,253431496,10306371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2617,131,32,71,6,19,37,11,2,297,1,137,122
TX_maternal_00021430_TX_paternal_00019039,TX_maternal_00021430,TX_paternal_00019039,X,Y,253433010,10297439,253434789,10299169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,888,2519,1803,3171,1359,1219,1648,2014,1924,1489,664,2903,1741
TX_maternal_00021432_TX_paternal_00019036,TX_maternal_00021432,TX_paternal_00019036,X,Y,253515973,10167331,253524561,10170370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1332,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00021435_TX_paternal_00019033,TX_maternal_00021435,TX_paternal_00019033,X,Y,253674367,10106328,253675375,10107342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014,800,945,929,434,442,460,564,505,1049,366,1068,715
TX_maternal_00021436_TX_paternal_00019030,TX_maternal_00021436,TX_paternal_00019030,X,Y,253683612,10078901,253687550,10081294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,876,167,207,232,123,190,155,219,132,209,237,283,213
TX_maternal_00021437_TX_paternal_00019028,TX_maternal_00021437,TX_paternal_00019028,X,Y,253708413,10054301,253713741,10059615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566,3,0,0,0,0,1,0,3,0,1,9,0
TX_maternal_00021438_TX_paternal_00019026,TX_maternal_00021438,TX_paternal_00019026,X,Y,253724990,10044792,253733637,10046619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170,0,61,0,0,0,0,16,1,0,46,0,0
TX_maternal_00021439_TX_paternal_00019023,TX_maternal_00021439,TX_paternal_00019023,X,Y,253742966,10021506,253750815,10022763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1257,40,42,75,60,35,54,9,6,92,50,87,76
TX_maternal_00021440_TX_paternal_00019022,TX_maternal_00021440,TX_paternal_00019022,X,Y,253751604,10017048,253755261,10020715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2033,454,482,651,426,506,388,417,301,535,837,829,494
TX_maternal_00021441_TX_paternal_00019021,TX_maternal_00021441,TX_paternal_00019021,X,Y,253755584,10006732,253764207,10018518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1433,0,1,0,0,3,0,0,0,0,0,0,0
TX_maternal_00021442_TX_paternal_00019020,TX_maternal_00021442,TX_paternal_00019020,X,Y,253767491,10001196,253769735,10003440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1108,11,6,7,0,3,6,31,11,2,61,13,4
TX_maternal_00021443_TX_paternal_00019019,TX_maternal_00021443,TX_paternal_00019019,X,Y,253793290,9968761,253794486,9969957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414,0,0,6,0,1,1,0,0,0,0,8,0
TX_maternal_00021444_TX_paternal_00019017,TX_maternal_00021444,TX_paternal_00019017,X,Y,253800995,9958003,253806255,9963405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1320,3,0,3,0,5,0,0,0,7,0,3,0
TX_maternal_00021446_TX_paternal_00019010,TX_maternal_00021446,TX_paternal_00019010,X,Y,253884712,9870106,253885618,9870967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,861,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00021448_TX_paternal_00019004,TX_maternal_00021448,TX_paternal_00019004,X,Y,253921614,9791144,253952076,9791996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00021449_TX_paternal_00019003,TX_maternal_00021449,TX_paternal_00019003,X,Y,253955084,9787351,253955864,9788131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,780,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00021450_TX_paternal_00018998,TX_maternal_00021450,TX_paternal_00018998,X,Y,253989349,9749903,253992516,9751095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,14,125,342,77,10,17,80,14,5,26,179,147
TX_maternal_00021451_TX_paternal_00018997,TX_maternal_00021451,TX_paternal_00018997,X,Y,253993790,9747249,253995430,9748244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,26,199,529,80,7,39,102,46,6,37,256,146
TX_maternal_00021452_TX_paternal_00018995,TX_maternal_00021452,TX_paternal_00018995,X,Y,254012340,9720541,254013955,9723532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1053,1,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00021454_TX_paternal_00018993,TX_maternal_00021454,TX_paternal_00018993,X,Y,254071761,9638791,254072591,9639627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00021455_TX_paternal_00018991,TX_maternal_00021455,TX_paternal_00018991,X,Y,254074598,9635527,254075853,9636784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455,4,9,4,0,1,1,4,0,2,2,0,3
TX_maternal_00021456_TX_paternal_00018990,TX_maternal_00021456,TX_paternal_00018990,X,Y,254122671,9602400,254124036,9603765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015,10,5,2,1,21,4,1,2,5,28,24,7
TX_maternal_00021457_TX_paternal_00018989,TX_maternal_00021457,TX_paternal_00018989,X,Y,254124501,9599571,254126685,9601807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526,89,134,356,38,34,82,34,3,134,43,374,197
TX_maternal_00021458_TX_paternal_00018988,TX_maternal_00021458,TX_paternal_00018988,X,Y,254126859,9594721,254131535,9599397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2484,140,187,132,130,174,121,110,72,184,187,362,127
TX_maternal_00021459_TX_paternal_00018987,TX_maternal_00021459,TX_paternal_00018987,X,Y,254136063,9584935,254141804,9590650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1542,48,48,86,40,55,45,28,46,52,67,153,58
TX_maternal_00021460_TX_paternal_00018986,TX_maternal_00021460,TX_paternal_00018986,X,Y,254138680,9582250,254144492,9588057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1689,189,148,260,185,207,201,66,88,325,136,199,291
TX_maternal_00021461_TX_paternal_00018985,TX_maternal_00021461,TX_paternal_00018985,X,Y,254147595,9577715,254149021,9579107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698,46,35,36,25,48,44,25,33,68,43,59,69
