Geneid	Chr	Start	End	Strand	Length	10.TM4Aligned.sortedByCoord.out	11.TM5Aligned.sortedByCoord.out	12.TM6Aligned.sortedByCoord.out	1.TF1Aligned.sortedByCoord.out	2.TF2Aligned.sortedByCoord.out	3.TF3Aligned.sortedByCoord.out	4.TF4Aligned.sortedByCoord.out	5.TF5Aligned.sortedByCoord.out	6.TF6Aligned.sortedByCoord.out	7.TM1Aligned.sortedByCoord.out	8.TM2Aligned.sortedByCoord.out	9.TM3Aligned.sortedByCoord.out
X_TX_00021862	X	101237532	101239052	+	1521	32	31	27	36	115	11	75	12	39	60	130	45
X_TX_00022453	X	101335191	101341056	+	5866	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00021865	X	101759862	101761845	+	1984	0	0	1	0	1	1	2	0	1	2	0	0
X_TX_00021871	X	101815224	101824730	-	9507	601	675	461	564	1165	577	758	603	1224	736	1142	517
X_TX_00021873	X	101875734	101882726	+	6993	142	287	212	341	598	386	307	222	721	183	359	259
X_TX_00017846	X	101889416	101892411	-	2996	0	0	1	0	0	0	0	1	0	0	0	0
X_TX_00021874	X	101916900	101922173	+	5274	142	112	181	87	184	93	62	41	351	88	263	139
X_TX_00021876	X	101968797	101973013	-	4217	629	573	756	509	1722	594	1329	1326	1593	296	1061	360
X_TX_00021877	X	102055006	102056516	-	1511	46	70	23	24	79	45	52	24	92	18	128	73
X_TX_00001685	X	102143135	102148511	-	5377	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00002104	X	102154301	102156592	-	2292	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00002234	X	102543773	102545698	+	1926	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00021881	X	102839419	102841262	-	1844	54	95	55	118	160	122	156	137	145	94	133	56
X_TX_00021882	X	102885957	102886540	-	584	0	0	0	0	0	0	0	0	0	0	1	0
X_TX_00023063	X	102936225	102938832	-	2608	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022753	X	102996981	102998444	+	1464	0	0	0	1	0	0	0	0	0	0	0	0
X_TX_00022752	X	102998535	102999333	+	799	0	0	0	0	0	0	0	1	0	0	0	0
X_TX_00020466	X	103016961	103017907	+	947	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00020465	X	103058545	103068944	-	10400	159	214	171	355	351	295	328	221	387	152	316	191
X_TX_00019761	X	103106129	103107674	-	1546	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00020463	X	103257019	103261926	+	4908	73	121	142	124	358	133	218	109	224	108	320	93
X_TX_00020462	X	103368090	103372699	-	4610	117	1797	1297	1293	671	1159	733	1151	444	193	1166	777
X_TX_00020460	X	103375975	103376530	+	556	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00020459	X	103395057	103395671	-	615	1	2	5	1	0	1	0	0	2	2	1	2
X_TX_00020458	X	103411265	103416240	+	4976	324	361	595	515	676	602	520	285	825	257	596	398
X_TX_00020456	X	103595385	103598435	+	3051	0	0	5	1	3	2	1	0	2	4	5	1
X_TX_00020455	X	103598726	103604712	-	5987	76	107	103	160	182	153	197	156	245	110	195	116
X_TX_00020955	X	103662745	103663338	-	594	75	46	61	137	170	115	204	121	135	168	150	104
X_TX_00020954	X	103663009	103681709	+	18701	1188	780	522	910	2484	709	1294	703	1983	2286	2365	549
X_TX_00020953	X	103721751	103725151	+	3401	51	36	57	44	57	31	51	19	125	31	51	16
X_TX_00020511	X	103735787	103736829	+	1043	6	0	6	0	5	1	4	0	10	2	7	1
X_TX_00020512	X	103754987	103758430	+	3444	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00026021	X	103783235	103783964	-	730	0	0	0	0	5	1	0	0	0	1	0	0
X_TX_00020514	X	103818663	103820234	-	1572	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00020515	X	103992312	103998167	-	5856	466	159	275	233	768	732	777	284	1080	322	971	627
X_TX_00019427	X	104048823	104052263	-	3441	1	0	0	0	0	0	0	0	6	0	0	1
X_TX_00022243	X	104074798	104079284	+	4487	0	2	0	0	0	0	0	0	0	0	0	0
X_TX_00020516	X	104134232	104141687	+	7456	32	99	8	12	3	8	44	14	61	3	3	5
X_TX_00020517	X	104148163	104152589	+	4427	214	222	257	669	522	595	335	228	578	167	528	372
X_TX_00019826	X	104173076	104174255	+	1180	0	0	0	0	1	0	0	0	0	0	0	0
X_TX_00020756	X	104186009	104187722	-	1714	0	3	1	3	0	2	2	4	0	0	5	1
X_TX_00020427	X	104197818	104199582	-	1765	45	48	48	65	137	72	74	99	112	49	86	67
X_TX_00020429	X	104294719	104306502	+	11784	190	135	203	313	440	300	307	248	483	205	279	211
X_TX_00020431	X	104314749	104316730	-	1982	73	125	69	127	149	469	162	131	160	117	165	197
X_TX_00020432	X	104334974	104338330	+	3357	163	179	261	271	359	422	325	213	424	212	267	216
X_TX_00020433	X	104341203	104343156	+	1954	6	21	60	14	4	3	5	11	4	9	28	6
X_TX_00020434	X	104365321	104368395	-	3075	127	161	138	338	336	200	214	172	281	84	174	111
X_TX_00023520	X	104378436	104379430	-	995	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00008538	X	104620667	104622894	-	2228	1	3	1	2	1	1	2	0	1	0	3	0
X_TX_00021911	X	104623422	104625832	-	2411	2	0	0	0	0	0	0	0	7	5	0	0
X_TX_00021908	X	104639605	104648190	-	8586	3	0	0	0	0	0	0	0	1	4	0	0
X_TX_00021910	X	104643350	104644008	+	659	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00021909	X	104644570	104647260	+	2691	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00021907	X	104698822	104700715	+	1894	73	84	117	134	140	125	135	94	199	115	158	86
X_TX_00021906	X	104702097	104703807	-	1711	55	58	60	160	150	147	139	77	167	50	60	77
X_TX_00021905	X	104725628	104729574	-	3947	112	54	59	190	216	108	80	66	333	62	147	85
X_TX_00021903	X	104812688	104815615	-	2928	97	107	111	149	272	168	148	116	220	91	210	109
X_TX_00021902	X	104829527	104832603	+	3077	92	81	75	197	314	121	151	114	288	75	189	69
X_TX_00021899	X	104881343	104885038	+	3696	478	487	434	534	777	539	612	453	1098	515	613	351
X_TX_00021893	X	104925242	104929441	-	4200	2	3	2	8	10	10	15	0	1	3	7	0
X_TX_00020009	X	104999270	105000294	-	1025	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00021889	X	105008669	105012674	+	4006	12	15	22	12	14	9	27	33	14	15	29	7
X_TX_00021888	X	105018041	105021018	+	2978	23	32	41	53	63	50	7	16	76	38	51	14
X_TX_00021887	X	105021588	105024865	-	3278	202	425	698	931	414	760	239	785	471	79	713	472
X_TX_00021885	X	105102358	105109838	-	7481	249	204	325	504	534	474	258	455	696	164	334	396
X_TX_00025914	X	105131656	105133991	-	2336	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00018677	X	105170682	105174201	+	3520	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00021884	X	105201578	105208921	+	7344	201	175	197	430	383	331	382	346	690	354	324	245
X_TX_00021883	X	105225657	105226022	+	366	20	32	75	42	28	33	44	48	84	27	43	16
X_TX_00017154	X	105344338	105348172	+	3835	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00020445	X	105403692	105408527	-	4836	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00026725	X	105426591	105428614	-	2024	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00001344	X	105439010	105439318	-	309	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00004403	X	105476709	105477820	+	1112	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00020442	X	105484629	105487330	+	2702	458	454	678	751	1245	940	675	573	1647	437	927	541
X_TX_00022661	X	105583260	105584419	-	1160	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00020439	X	105619855	105622279	-	2425	121	106	147	154	222	230	266	183	207	147	143	137
X_TX_00020438	X	105723547	105725177	+	1631	358	352	628	741	730	490	1193	125	483	142	631	173
X_TX_00021914	X	105817596	105819141	+	1546	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00021916	X	105968908	105973356	-	4449	22	12	9	10	59	23	7	22	24	62	67	22
X_TX_00021917	X	105973752	105978007	-	4256	109	99	128	260	213	203	217	201	320	92	219	126
X_TX_00021918	X	106001868	106004054	+	2187	0	1	0	0	0	4	1	0	0	0	0	0
X_TX_00021791	X	106016887	106018495	+	1609	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00020718	X	106078758	106081102	+	2345	52	76	68	88	157	86	100	62	151	75	110	64
X_TX_00020716	X	106123446	106130712	+	7267	201	238	157	581	777	550	370	244	1278	388	292	592
X_TX_00020714	X	106134773	106141286	+	6514	167	160	217	319	306	317	287	250	397	151	355	202
X_TX_00020713	X	106144788	106146395	-	1608	24	51	33	60	47	47	38	53	53	31	63	39
X_TX_00020712	X	106163170	106165860	+	2691	0	0	0	0	0	0	1	0	0	0	0	0
X_TX_00020711	X	106175666	106179107	-	3442	84	60	47	96	186	115	103	73	175	41	133	53
X_TX_00020710	X	106277966	106284018	-	6053	41	61	69	86	125	67	93	87	64	108	114	52
X_TX_00020660	X	106289065	106294351	-	5287	56	131	87	139	196	123	198	116	147	90	162	67
X_TX_00020661	X	106298431	106300425	+	1995	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00012893	X	106347399	106349105	+	1707	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00016232	X	106413039	106415353	+	2315	0	0	18	0	0	0	0	6	0	0	0	0
X_TX_00024282	X	106418457	106420158	+	1702	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00020663	X	106448767	106453894	+	5128	15	62	62	67	121	14	94	22	23	31	41	12
X_TX_00020665	X	106454974	106456827	-	1854	70	229	162	149	137	176	330	94	219	224	171	103
X_TX_00020666	X	106468991	106476011	-	7021	223	172	145	354	261	284	234	164	381	212	332	349
X_TX_00022250	X	106487069	106489099	+	2031	8	1	4	4	3	6	10	6	33	3	6	9
X_TX_00022252	X	106490012	106490346	-	335	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022254	X	106532856	106533858	+	1003	491	464	625	590	608	570	527	317	854	471	917	312
X_TX_00021781	X	106731311	106732742	+	1432	65	116	91	126	150	139	134	99	156	125	131	76
X_TX_00021782	X	106764199	106772184	-	7986	438	588	626	1205	1160	1056	892	752	1325	457	823	531
X_TX_00021784	X	106832426	106836423	-	3998	57	71	147	143	141	131	126	141	98	76	133	70
X_TX_00021785	X	106943153	106946141	+	2989	105	146	172	207	299	192	199	162	318	184	264	150
X_TX_00021786	X	106952624	106953360	+	737	259	304	433	476	714	506	207	186	882	204	345	350
X_TX_00021787	X	106959163	106961383	+	2221	208	168	228	338	437	380	218	343	413	117	289	212
X_TX_00021788	X	107057908	107059132	+	1225	431	579	729	780	1139	990	1247	1028	966	279	707	395
X_TX_00021789	X	107072223	107078892	+	6670	489	653	801	1092	1380	974	508	378	1457	464	1117	500
X_TX_00021790	X	107134427	107138907	+	4481	17	26	22	42	46	50	57	28	59	45	44	18
X_TX_00012908	X	107295896	107296616	+	721	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00021793	X	107315609	107321963	+	6355	197	349	273	411	541	389	476	296	542	414	371	225
X_TX_00021794	X	107321715	107324978	-	3264	490	422	600	828	917	831	307	499	1493	155	563	459
X_TX_00021796	X	107350761	107354211	+	3451	2511	1158	3023	2112	4971	3589	1378	2058	10498	1057	2556	5819
X_TX_00013892	X	107372627	107373694	-	1068	0	0	0	0	0	0	0	0	1	0	1	0
X_TX_00021752	X	107416604	107416974	+	371	26	32	32	123	129	67	97	75	99	46	62	32
X_TX_00021798	X	107436157	107437678	+	1522	11	32	56	30	33	27	35	37	40	17	108	17
X_TX_00008716	X	107456357	107458770	+	2414	0	0	0	0	0	0	0	0	0	0	2	0
X_TX_00008717	X	107480004	107480436	+	433	0	0	0	0	0	1	0	0	0	0	0	0
X_TX_00021800	X	107484690	107486175	+	1486	884	681	1247	1093	1436	1307	286	820	2527	135	1046	547
X_TX_00021807	X	107500130	107502077	-	1948	26	0	73	32	65	41	64	58	91	108	99	16
X_TX_00021808	X	107564577	107568752	+	4176	23	31	47	61	82	85	57	53	61	50	53	41
X_TX_00021813	X	107588190	107595237	+	7048	148	157	149	333	321	213	350	251	380	224	202	127
X_TX_00021817	X	107602221	107603204	+	984	207	135	191	275	682	156	147	37	653	315	91	218
X_TX_00021818	X	107603711	107603896	-	186	0	1	0	0	2	0	0	0	1	0	0	0
X_TX_00021819	X	107603923	107604803	-	881	1	11	2	0	4	0	12	1	12	2	15	1
X_TX_00021821	X	107637628	107638406	-	779	11	29	35	129	40	68	77	52	64	47	60	36
X_TX_00005805	X	107640802	107642492	+	1691	0	0	0	0	0	0	0	0	0	0	8	0
X_TX_00014121	X	107707367	107710466	-	3100	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00021822	X	107723297	107723576	-	280	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00021823	X	107789467	107793249	+	3783	122	207	256	475	333	401	320	417	331	231	367	271
X_TX_00022073	X	107809030	107812227	-	3198	95	136	144	199	266	251	174	148	235	101	246	118
X_TX_00022074	X	107813300	107814080	-	781	26	47	59	74	75	95	85	83	105	36	57	53
X_TX_00022075	X	107814332	107815608	-	1277	18	29	41	63	41	68	55	54	86	31	34	48
X_TX_00022078	X	107974091	107978140	+	4050	341	509	504	810	806	772	702	657	818	308	1073	512
X_TX_00022080	X	107981721	107984909	+	3189	195	204	287	430	450	438	298	203	720	300	402	489
X_TX_00000474	X	108136506	108137190	+	685	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022852	X	108239830	108242113	-	2284	5	1	2	6	2	1	3	1	2	4	9	4
X_TX_00022851	X	108242688	108244366	+	1679	356	240	396	542	577	551	303	273	1107	135	271	380
X_TX_00022850	X	108244683	108247872	-	3190	0	0	0	0	1	1	0	0	0	1	0	0
X_TX_00022845	X	108256764	108261719	+	4956	64	84	114	161	440	121	240	64	160	565	270	93
X_TX_00022843	X	108264326	108269301	+	4976	63	64	84	100	130	106	143	98	112	76	159	61
X_TX_00022842	X	108270941	108274163	-	3223	258	245	266	347	660	381	387	296	639	454	457	185
X_TX_00017512	X	108330016	108330961	+	946	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022841	X	108338513	108344696	+	6184	250	225	172	355	559	339	387	445	687	263	369	175
X_TX_00022838	X	108367700	108379067	+	11368	609	932	927	1551	1370	1230	1466	1214	1482	1489	1415	1011
X_TX_00022805	X	108379844	108382583	+	2740	70	56	90	96	98	119	128	83	159	27	113	54
X_TX_00022835	X	108384914	108389510	+	4597	166	188	218	238	328	272	176	97	372	76	239	138
X_TX_00022808	X	108404312	108407368	-	3057	93	134	95	163	209	142	148	103	213	135	189	77
X_TX_00022809	X	108409375	108410123	-	749	19	16	12	16	54	11	38	14	81	11	44	12
X_TX_00022810	X	108410927	108418134	-	7208	143	172	131	208	423	155	257	159	392	155	300	102
X_TX_00022813	X	108437407	108438899	-	1493	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022814	X	108445079	108449702	-	4624	101	184	117	247	356	242	446	200	258	259	279	123
X_TX_00009383	X	108454117	108456936	+	2820	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022815	X	108493883	108499035	+	5153	172	195	203	376	432	307	369	246	362	290	341	128
X_TX_00013314	X	108680210	108685255	-	5046	1	0	0	0	1	0	0	0	0	0	1	0
X_TX_00020328	X	108698062	108699874	-	1813	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022816	X	108785997	108796907	+	10911	137	164	180	191	347	157	280	285	254	140	276	144
X_TX_00022818	X	108807622	108821348	+	13727	397	417	540	1130	1187	1246	851	851	1723	521	870	757
X_TX_00022819	X	108843769	108844377	-	609	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022820	X	108844605	108846784	-	2180	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022821	X	108849133	108850942	+	1810	58	48	112	93	230	126	71	39	192	81	126	143
X_TX_00022822	X	108854923	108856449	+	1527	4	3	8	3	7	2	9	8	2	11	1	0
X_TX_00022823	X	108857250	108860544	-	3295	236	389	489	566	683	634	525	516	741	434	580	331
X_TX_00020741	X	108879691	108882934	+	3244	0	0	0	0	0	0	4	0	0	0	0	0
X_TX_00022934	X	108884416	108885287	-	872	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022824	X	108893598	108895685	-	2088	212	340	156	375	501	409	1087	1066	420	114	800	199
X_TX_00022826	X	108919190	108919761	-	572	209	253	220	424	616	471	392	310	585	215	357	291
X_TX_00022827	X	108920320	108924722	+	4403	36	66	6	98	139	139	48	54	189	106	51	43
X_TX_00020506	X	108990981	108992764	-	1784	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00023172	X	109033461	109036158	-	2698	30	33	45	64	86	76	64	36	105	47	68	54
X_TX_00022378	X	109107000	109112426	-	5427	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00023174	X	109138935	109149943	+	11009	196	205	243	313	589	301	292	247	480	324	483	181
X_TX_00023175	X	109160764	109167901	-	7138	123	176	206	241	285	259	259	215	322	155	316	188
X_TX_00023176	X	109224076	109227522	+	3447	93	194	266	337	303	251	282	169	320	218	315	258
X_TX_00023177	X	109227411	109229751	-	2341	191	225	254	418	544	489	433	317	473	279	394	232
X_TX_00025013	X	109248432	109250913	+	2482	0	0	0	0	0	1	0	0	0	0	0	0
X_TX_00023184	X	109307420	109309424	+	2005	37	64	86	154	75	120	310	281	98	78	156	94
X_TX_00023183	X	109308399	109308639	+	241	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00023185	X	109309802	109310839	+	1038	12	32	24	55	37	45	100	95	36	28	59	29
X_TX_00011657	X	109511987	109513800	+	1814	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022925	X	109519917	109522635	+	2719	11	26	14	6	52	25	22	12	19	32	23	8
X_TX_00022351	X	109523338	109526919	-	3582	0	0	0	0	1	0	0	0	0	0	0	0
X_TX_00022350	X	109533077	109536594	-	3518	523	610	1009	815	1119	874	359	336	1181	316	980	519
X_TX_00022348	X	109545504	109546870	-	1367	1001	1073	1288	1465	2161	1429	679	613	2233	496	1841	856
X_TX_00022345	X	109551342	109556308	-	4967	435	306	391	950	1393	567	650	519	1301	577	717	94
X_TX_00002917	X	109593037	109594098	-	1062	826	671	641	994	3114	1023	721	889	2944	593	1230	485
X_TX_00019554	X	109707028	109708557	-	1530	18	33	15	2	37	15	23	23	48	10	20	11
X_TX_00011020	X	110216025	110224984	-	8960	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022112	X	110240286	110241004	+	719	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00002014	X	110260890	110263128	-	2239	0	1	0	0	0	0	0	0	0	0	0	0
X_TX_00008331	X	110505506	110505592	-	87	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00010732	X	110661549	110661588	+	40	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00002653	X	110757325	110758246	+	922	0	0	0	0	51	0	5	0	5	2	0	0
X_TX_00019336	X	110846660	110848089	+	1430	1889	1228	2443	3058	2478	4608	202	983	5449	298	1476	1433
X_TX_00019337	X	110868536	110870447	-	1912	1	0	0	2	0	1	1	0	1	0	5	0
X_TX_00019338	X	110873504	110875056	-	1553	3	26	209	69	53	62	63	205	49	19	20	24
X_TX_00019340	X	110926529	110927727	+	1199	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00019341	X	110929814	110931448	-	1635	44	49	79	57	41	61	39	46	171	64	39	23
X_TX_00019345	X	110934752	110937038	-	2287	75	61	175	113	158	111	124	122	146	37	140	133
X_TX_00019346	X	110937743	110939569	-	1827	273	366	340	584	860	666	748	487	688	525	629	278
X_TX_00010238	X	110991919	110994620	-	2702	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00004484	X	111046580	111048854	-	2275	1	0	0	0	1	0	0	0	0	0	0	0
X_TX_00019348	X	111064994	111067655	+	2662	235	174	37	284	416	344	245	168	607	231	367	1
X_TX_00019349	X	111077492	111077630	+	139	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00019350	X	111082931	111083219	+	289	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00019352	X	111121535	111123245	+	1711	21	16	6	5	33	5	29	25	292	34	16	13
X_TX_00019353	X	111131958	111132746	-	789	59	5	1	0	41	12	17	34	62	12	5	2
X_TX_00017555	X	111179594	111184336	-	4743	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022257	X	111443954	111445630	+	1677	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00011805	X	111530764	111535198	+	4435	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00020114	X	111629733	111630568	-	836	0	0	0	0	0	0	0	0	0	1	0	0
X_TX_00022768	X	111669425	111671753	-	2329	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00019564	X	112058033	112059008	+	976	9	12	0	20	19	5	25	6	14	2	44	0
X_TX_00012001	X	112086916	112089528	+	2613	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00023037	X	112216094	112223324	+	7231	487	644	622	1063	1367	1042	1190	995	1203	823	1055	579
X_TX_00023036	X	112229086	112229896	-	811	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00020168	X	112389319	112389378	+	60	0	0	0	0	0	0	0	0	0	1	0	0
X_TX_00023028	X	112627472	112627876	+	405	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00023026	X	112651280	112652439	+	1160	4	15	38	0	49	0	14	0	34	49	26	0
X_TX_00023025	X	112663493	112664381	+	889	4	3	5	0	9	0	0	0	9	46	0	0
X_TX_00000648	X	113296170	113299978	+	3809	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022610	X	113342318	113343688	+	1371	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00019777	X	113546509	113549554	+	3046	106	171	202	179	586	193	274	54	665	642	426	207
X_TX_00019778	X	113559785	113561669	+	1885	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00019779	X	113603959	113604470	+	512	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00005819	X	113623403	113625295	+	1893	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00019781	X	113745611	113747128	-	1518	12	0	1	4	3	7	0	4	11	4	23	3
X_TX_00022237	X	113830543	113831577	-	1035	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022239	X	113831985	113833393	-	1409	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00019785	X	113849874	113852168	+	2295	12	3	40	5	0	2	3	7	0	3	32	3
X_TX_00012905	X	113887714	113887751	+	38	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00019789	X	113895785	113896568	+	784	0	0	0	1	1	1	0	4	3	1	5	1
X_TX_00020205	X	113906111	113907714	+	1604	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00019788	X	113922676	113923728	+	1053	18	46	94	44	45	47	150	53	59	44	39	50
X_TX_00023267	X	113929939	113938607	+	8669	1	1	0	0	0	0	0	0	0	0	0	0
X_TX_00006577	X	114315463	114319275	+	3813	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00019791	X	114411067	114414304	+	3238	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00019790	X	114426473	114427348	+	876	2	0	0	0	1	0	3	1	0	0	4	0
X_TX_00019473	X	114493484	114495335	+	1852	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00019738	X	114698482	114698602	+	121	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00023554	X	114910042	114912027	+	1986	0	0	0	0	0	0	6	0	0	0	9	0
X_TX_00019486	X	114978030	114981421	+	3392	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00020317	X	115054852	115055697	-	846	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00019514	X	115101241	115104809	+	3569	3	11	25	17	19	12	17	12	9	17	16	14
X_TX_00019515	X	115103614	115108065	-	4452	91	139	158	203	340	219	310	198	284	193	228	145
X_TX_00019516	X	115146248	115146650	-	403	5	17	24	35	37	25	46	37	29	33	19	9
X_TX_00019519	X	115277024	115278779	+	1756	3	1	9	4	0	0	1	1	0	0	5	2
X_TX_00019520	X	115279246	115282863	-	3618	187	234	165	498	427	510	476	493	221	205	401	204
X_TX_00019530	X	115335057	115336199	+	1143	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00019531	X	115373195	115373544	-	350	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00019535	X	115564774	115572417	+	7644	123	140	218	198	433	234	220	143	717	182	251	188
X_TX_00019536	X	115604506	115608614	+	4109	94	476	297	291	481	255	538	259	308	571	497	231
X_TX_00019537	X	115614383	115619187	-	4805	0	3	2	24	8	16	12	25	0	3	23	21
X_TX_00019538	X	115626311	115637064	+	10754	0	0	0	1	1	0	1	0	0	0	0	0
X_TX_00026588	X	115685912	115686185	+	274	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00019541	X	115838806	115841314	-	2509	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022559	X	116016722	116017342	+	621	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00019542	X	116044162	116047722	+	3561	0	0	8	2	0	3	0	0	0	0	0	1
X_TX_00019543	X	116047600	116048418	-	819	2	1	3	0	1	1	1	0	2	0	0	2
X_TX_00019545	X	116061263	116065330	-	4068	86	106	140	137	174	100	118	92	232	75	181	42
X_TX_00019546	X	116115388	116116860	-	1473	11	13	11	10	20	19	20	17	34	8	26	15
X_TX_00019547	X	116117131	116119389	-	2259	21	23	15	15	61	47	35	18	27	23	48	11
X_TX_00022616	X	116122349	116122748	-	400	0	0	3	0	0	2	0	0	0	0	0	0
X_TX_00022617	X	116142346	116142999	-	654	0	0	12	1	0	2	0	1	0	0	0	0
X_TX_00022618	X	116219056	116221507	-	2452	191	165	224	214	371	267	302	356	354	104	207	96
X_TX_00022619	X	116221647	116224350	+	2704	1171	1548	1534	2283	3170	2814	2953	2644	3340	804	1545	1206
X_TX_00022624	X	116315309	116320270	-	4962	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022632	X	116530855	116532159	-	1305	94	102	146	148	239	213	175	214	268	106	169	116
X_TX_00022633	X	116580780	116581690	-	911	8	0	0	0	5	0	0	0	25	3	0	0
X_TX_00022634	X	116634246	116637292	+	3047	231	195	214	327	369	319	246	247	371	169	190	181
X_TX_00022636	X	116652705	116658867	+	6163	183	283	449	484	435	489	526	305	556	183	288	401
X_TX_00022638	X	116667571	116668067	-	497	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022639	X	116688973	116693394	-	4422	461	257	419	454	1390	555	480	401	1133	592	1013	451
X_TX_00022643	X	116783921	116787555	-	3635	99	80	91	120	235	154	367	142	190	179	242	64
X_TX_00022647	X	116812646	116814434	+	1789	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022648	X	116813720	116816545	-	2826	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022649	X	116897916	116898893	-	978	15	28	11	12	62	32	69	26	31	31	41	38
X_TX_00026146	X	116936760	116937913	-	1154	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00022694	X	116997389	116999274	+	1886	0	0	0	0	0	0	0	0	0	0	0	0
X_TX_00019398	X	117041838	117043490	-	1653	89	67	133	122	134	240	106	59	220	82	140	319
X_TX_00019403	X	117210889	117212648	+	1760	14	39	68	44	30	61	36	24	48	10	65	25
X_TX_00019404	X	117261461	117274899	-	13439	2	4	9	9	1	2	1	0	4	3	5	3
X_TX_00019405	X	117287806	117291197	-	3392	80	90	126	328	204	174	266	229	177	154	151	98
