pgID,pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,id_tx_mat_fix,id_tx_pat_fix,length.mat,Rh_02.mat,length.pat,Rh_02.pat
11085,NChap2_final_00006729-RA_NChap2_final_00006729-RA,NChap2_final_00006729-RA,NChap2_final_00006729-RA,X,Y,249667950,14238198,249668170,14238418,X_TX_00006729,TX_00006729,NA,NA,220,0
11087,NChap2_final_00006730-RA_NChap2_final_00006730-RA,NChap2_final_00006730-RA,NChap2_final_00006730-RA,X,Y,249668247,14237686,249668682,14238121,X_TX_00006730,TX_00006730,NA,NA,435,0
11088,NChap2_final_00024739-RA_NChap2_final_00024739-RA,NChap2_final_00024739-RA,NChap2_final_00024739-RA,X,Y,249676050,14224379,249683179,14230323,X_TX_00024739,TX_00024739,NA,NA,5944,620
11095,NChap2_final_00024743-RA_NChap2_final_00024743-RA,NChap2_final_00024743-RA,NChap2_final_00024743-RA,X,Y,249690643,13999319,249693452,14002288,X_TX_00024743,TX_00024743,NA,NA,2969,673
11099,NChap2_final_00024744-RA_NChap2_final_00024744-RA,NChap2_final_00024744-RA,NChap2_final_00024744-RA,X,Y,249698918,13989549,249703252,13993895,X_TX_00024744,TX_00024744,NA,NA,4346,3306
11101,NChap2_final_00024745-RA_NChap2_final_00024745-RA,NChap2_final_00024745-RA,NChap2_final_00024745-RA,X,Y,249734986,13949213,249736489,13950710,X_TX_00024745,TX_00024745,NA,NA,1497,8624
11105,NChap2_final_00024746-RA_NChap2_final_00024746-RA,NChap2_final_00024746-RA,NChap2_final_00024746-RA,X,Y,249740981,13941896,249745012,13945919,X_TX_00024746,TX_00024746,NA,NA,4023,1481
11106,NChap2_final_00024747-RA_NChap2_final_00024747-RA,NChap2_final_00024747-RA,NChap2_final_00024747-RA,X,Y,249755395,13926182,249758061,13928847,X_TX_00024747,TX_00024747,NA,NA,2665,0
11108,NChap2_final_00024748-RA_NChap2_final_00024748-RA,NChap2_final_00024748-RA,NChap2_final_00024748-RA,X,Y,249791408,13886252,249791852,13886698,X_TX_00024748,TX_00024748,NA,NA,446,0
11109,NChap2_final_00024749-RA_NChap2_final_00024749-RA,NChap2_final_00024749-RA,NChap2_final_00024749-RA,X,Y,249794396,13880739,249797303,13883611,X_TX_00024749,TX_00024749,NA,NA,2872,297
11110,NChap2_final_00024750-RA_NChap2_final_00024750-RA,NChap2_final_00024750-RA,NChap2_final_00024750-RA,X,Y,249799342,13875436,249802682,13878776,X_TX_00024750,TX_00024750,NA,NA,3340,1659
11118,NChap2_final_00024751-RA_NChap2_final_00024751-RA,NChap2_final_00024751-RA,NChap2_final_00024751-RA,X,Y,249831146,13864025,249831940,13864795,X_TX_00024751,TX_00024751,NA,NA,770,38
11120,NChap2_final_00024752-RA_NChap2_final_00024752-RA,NChap2_final_00024752-RA,NChap2_final_00024752-RA,X,Y,249836035,13844746,249847537,13856202,X_TX_00024752,TX_00024752,NA,NA,11456,3916
11130,NChap2_final_00024754-RA_NChap2_final_00024754-RA,NChap2_final_00024754-RA,NChap2_final_00024754-RA,X,Y,249935157,13809285,249941476,13823207,X_TX_00024754,TX_00024754,NA,NA,13922,2728
11133,NChap2_final_00024755-RA_NChap2_final_00024755-RA,NChap2_final_00024755-RA,NChap2_final_00024755-RA,X,Y,249951245,13794372,249954883,13798007,X_TX_00024755,TX_00024755,NA,NA,3635,2611
11135,NChap2_final_00024756-RA_NChap2_final_00024756-RA,NChap2_final_00024756-RA,NChap2_final_00024756-RA,X,Y,249974656,13787985,249980731,13792773,X_TX_00024756,TX_00024756,NA,NA,4788,599
11143,NChap2_final_00024758-RA_NChap2_final_00024758-RA,NChap2_final_00024758-RA,NChap2_final_00024758-RA,X,Y,250015889,13751324,250018529,13753963,X_TX_00024758,TX_00024758,NA,NA,2639,533
11146,NChap2_final_00024759-RA_NChap2_final_00024759-RA,NChap2_final_00024759-RA,NChap2_final_00024759-RA,X,Y,250036802,13732915,250041421,13737528,X_TX_00024759,TX_00024759,NA,NA,4613,543
11149,NChap2_final_00024760-RA_NChap2_final_00024760-RA,NChap2_final_00024760-RA,NChap2_final_00024760-RA,X,Y,250053938,13718431,250056504,13720912,X_TX_00024760,TX_00024760,NA,NA,2481,0
11153,NChap2_final_00024761-RA_NChap2_final_00024761-RA,NChap2_final_00024761-RA,NChap2_final_00024761-RA,X,Y,250058893,13713873,250061143,13716131,X_TX_00024761,TX_00024761,NA,NA,2258,3344
11155,NChap2_final_00024762-RA_NChap2_final_00024762-RA,NChap2_final_00024762-RA,NChap2_final_00024762-RA,X,Y,250066868,13693506,250070443,13697067,X_TX_00024762,TX_00024762,NA,NA,3561,919
11157,NChap2_final_00024763-RA_NChap2_final_00024763-RA,NChap2_final_00024763-RA,NChap2_final_00024763-RA,X,Y,250085688,13690319,250088525,13693157,X_TX_00024763,TX_00024763,NA,NA,2838,157
11158,NChap2_final_00024764-RA_NChap2_final_00024764-RA,NChap2_final_00024764-RA,NChap2_final_00024764-RA,X,Y,250089674,13686819,250092034,13689184,X_TX_00024764,TX_00024764,NA,NA,2365,4598
11160,NChap2_final_00024765-RA_NChap2_final_00024765-RA,NChap2_final_00024765-RA,NChap2_final_00024765-RA,X,Y,250142842,13629847,250144473,13631480,X_TX_00024765,TX_00024765,NA,NA,1633,1885
11161,NChap2_final_00024766-RA_NChap2_final_00024766-RA,NChap2_final_00024766-RA,NChap2_final_00024766-RA,X,Y,250162933,13617548,250165589,13620167,X_TX_00024766,TX_00024766,NA,NA,2619,4307
11163,NChap2_final_00024767-RA_NChap2_final_00024767-RA,NChap2_final_00024767-RA,NChap2_final_00024767-RA,X,Y,250181588,13601803,250183802,13604105,X_TX_00024767,TX_00024767,NA,NA,2302,1294
11171,NChap2_final_00024768-RA_NChap2_final_00024768-RA,NChap2_final_00024768-RA,NChap2_final_00024768-RA,X,Y,250235424,13550415,250236581,13551572,X_TX_00024768,TX_00024768,NA,NA,1157,269
11177,NChap2_final_00024770-RA_NChap2_final_00024770-RA,NChap2_final_00024770-RA,NChap2_final_00024770-RA,X,Y,250361087,13428667,250362583,13430166,X_TX_00024770,TX_00024770,NA,NA,1499,6869
11179,NChap2_final_00024771-RA_NChap2_final_00024771-RA,NChap2_final_00024771-RA,NChap2_final_00024771-RA,X,Y,250370296,13420691,250370655,13421050,X_TX_00024771,TX_00024771,NA,NA,359,0
11181,NChap2_final_00024772-RA_NChap2_final_00024772-RA,NChap2_final_00024772-RA,NChap2_final_00024772-RA,X,Y,250380171,13408360,250382876,13411132,X_TX_00024772,TX_00024772,NA,NA,2772,11950
11183,NChap2_final_00024773-RA_NChap2_final_00024773-RA,NChap2_final_00024773-RA,NChap2_final_00024773-RA,X,Y,250383659,13393904,250388610,13400682,X_TX_00024773,TX_00024773,NA,NA,6778,0
11187,NChap2_final_00024774-RA_NChap2_final_00024774-RA,NChap2_final_00024774-RA,NChap2_final_00024774-RA,X,Y,250476988,13342332,250478901,13344246,X_TX_00024774,TX_00024774,NA,NA,1914,308
11191,NChap2_final_00024775-RA_NChap2_final_00024775-RA,NChap2_final_00024775-RA,NChap2_final_00024775-RA,X,Y,250479831,13336164,250485069,13341402,X_TX_00024775,TX_00024775,NA,NA,5238,0
11195,NChap2_final_00024776-RA_NChap2_final_00024776-RA,NChap2_final_00024776-RA,NChap2_final_00024776-RA,X,Y,250514855,13302230,250519068,13306437,X_TX_00024776,TX_00024776,NA,NA,4207,570
11199,NChap2_final_00024777-RA_NChap2_final_00024777-RA,NChap2_final_00024777-RA,NChap2_final_00024777-RA,X,Y,250522983,13290078,250531209,13298310,X_TX_00024777,TX_00024777,NA,NA,8232,10470
11201,NChap2_final_00024778-RA_NChap2_final_00024778-RA,NChap2_final_00024778-RA,NChap2_final_00024778-RA,X,Y,250539235,13278772,250543009,13282490,X_TX_00024778,TX_00024778,NA,NA,3718,245
11202,NChap2_final_00024779-RA_NChap2_final_00024779-RA,NChap2_final_00024779-RA,NChap2_final_00024779-RA,X,Y,250541798,13276908,250544868,13279988,X_TX_00024779,TX_00024779,NA,NA,3080,116
11203,NChap2_final_00024780-RA_NChap2_final_00024780-RA,NChap2_final_00024780-RA,NChap2_final_00024780-RA,X,Y,250545362,13275469,250546313,13276420,X_TX_00024780,TX_00024780,NA,NA,951,216
11204,NChap2_final_00024781-RA_NChap2_final_00024781-RA,NChap2_final_00024781-RA,NChap2_final_00024781-RA,X,Y,250547229,13274124,250547671,13274565,X_TX_00024781,TX_00024781,NA,NA,441,4824
11206,NChap2_final_00024782-RA_NChap2_final_00024782-RA,NChap2_final_00024782-RA,NChap2_final_00024782-RA,X,Y,250549386,13270475,250551297,13272393,X_TX_00024782,TX_00024782,NA,NA,1918,111
11215,NChap2_final_00024784-RA_NChap2_final_00024784-RA,NChap2_final_00024784-RA,NChap2_final_00024784-RA,X,Y,250638137,13178708,250650008,13190605,X_TX_00024784,TX_00024784,NA,NA,11897,3338
11216,NChap2_final_00024785-RA_NChap2_final_00024785-RA,NChap2_final_00024785-RA,NChap2_final_00024785-RA,X,Y,250670985,13161598,250671677,13162293,X_TX_00024785,TX_00024785,NA,NA,695,929
11217,NChap2_final_00024787-RA_NChap2_final_00024787-RA,NChap2_final_00024787-RA,NChap2_final_00024787-RA,X,Y,250698670,13128291,250699158,13128780,X_TX_00024787,TX_00024787,NA,NA,489,0
11221,NChap2_final_00024789-RA_NChap2_final_00024789-RA,NChap2_final_00024789-RA,NChap2_final_00024789-RA,X,Y,250737118,13062255,250740143,13065280,X_TX_00024789,TX_00024789,NA,NA,3025,2720
11222,NChap2_final_00024790-RA_NChap2_final_00024790-RA,NChap2_final_00024790-RA,NChap2_final_00024790-RA,X,Y,250748818,13051459,250750939,13053580,X_TX_00024790,TX_00024790,NA,NA,2121,4777
11224,NChap2_final_00024791-RA_NChap2_final_00024791-RA,NChap2_final_00024791-RA,NChap2_final_00024791-RA,X,Y,250751870,13044968,250757463,13050527,X_TX_00024791,TX_00024791,NA,NA,5559,823
11228,NChap2_final_00024793-RA_NChap2_final_00024793-RA,NChap2_final_00024793-RA,NChap2_final_00024793-RA,X,Y,250787180,13024575,250788599,13025992,X_TX_00024793,TX_00024793,NA,NA,1417,0
11231,NChap2_final_00024794-RA_NChap2_final_00024794-RA,NChap2_final_00024794-RA,NChap2_final_00024794-RA,X,Y,250789015,13018947,250794204,13024132,X_TX_00024794,TX_00024794,NA,NA,5185,2567
11233,NChap2_final_00024795-RA_NChap2_final_00024795-RA,NChap2_final_00024795-RA,NChap2_final_00024795-RA,X,Y,250818067,12995002,250819143,12996078,X_TX_00024795,TX_00024795,NA,NA,1076,0
11246,NChap2_final_00024802-RA_NChap2_final_00024802-RA,NChap2_final_00024802-RA,NChap2_final_00024802-RA,X,Y,250857537,12939453,250859581,12941497,X_TX_00024802,TX_00024802,NA,NA,2044,1549
11247,NChap2_final_00024803-RA_NChap2_final_00024803-RA,NChap2_final_00024803-RA,NChap2_final_00024803-RA,X,Y,250859703,12934608,250864443,12939331,X_TX_00024803,TX_00024803,NA,NA,4723,1791
11251,NChap2_final_00024804-RA_NChap2_final_00024804-RA,NChap2_final_00024804-RA,NChap2_final_00024804-RA,X,Y,250865318,12920202,250866915,12921800,X_TX_00024804,TX_00024804,NA,NA,1598,652
11254,NChap2_final_00024805-RA_NChap2_final_00024805-RA,NChap2_final_00024805-RA,NChap2_final_00024805-RA,X,Y,250873529,12904970,250875508,12906949,X_TX_00024805,TX_00024805,NA,NA,1979,1938
11256,NChap2_final_00024806-RA_NChap2_final_00024806-RA,NChap2_final_00024806-RA,NChap2_final_00024806-RA,X,Y,250938691,12878142,250940028,12879479,X_TX_00024806,TX_00024806,NA,NA,1337,4680
11260,NChap2_final_00024807-RA_NChap2_final_00024807-RA,NChap2_final_00024807-RA,NChap2_final_00024807-RA,X,Y,250956864,12838483,250960535,12842188,X_TX_00024807,TX_00024807,NA,NA,3705,2871
11264,NChap2_final_00024808-RA_NChap2_final_00024808-RA,NChap2_final_00024808-RA,NChap2_final_00024808-RA,X,Y,250983342,12808031,250986697,12811405,X_TX_00024808,TX_00024808,NA,NA,3374,2387
11269,NChap2_final_00024809-RA_NChap2_final_00024809-RA,NChap2_final_00024809-RA,NChap2_final_00024809-RA,X,Y,251055947,12737022,251062126,12742939,X_TX_00024809,TX_00024809,NA,NA,5917,4110
11271,NChap2_final_00024810-RA_NChap2_final_00024810-RA,NChap2_final_00024810-RA,NChap2_final_00024810-RA,X,Y,251072984,12722068,251077013,12726166,X_TX_00024810,TX_00024810,NA,NA,4098,836
11273,NChap2_final_00024811-RA_NChap2_final_00024811-RA,NChap2_final_00024811-RA,NChap2_final_00024811-RA,X,Y,251080474,12718010,251081091,12718627,X_TX_00024811,TX_00024811,NA,NA,617,380
11275,NChap2_final_00024812-RA_NChap2_final_00024812-RA,NChap2_final_00024812-RA,NChap2_final_00024812-RA,X,Y,251090891,12682037,251092899,12684045,X_TX_00024812,TX_00024812,NA,NA,2008,2195
11285,NChap2_final_00024814-RA_NChap2_final_00024814-RA,NChap2_final_00024814-RA,NChap2_final_00024814-RA,X,Y,251160384,12617000,251163859,12620483,X_TX_00024814,TX_00024814,NA,NA,3483,6
11290,NChap2_final_00024815-RA_NChap2_final_00024815-RA,NChap2_final_00024815-RA,NChap2_final_00024815-RA,X,Y,251173015,12608491,251176581,12612053,X_TX_00024815,TX_00024815,NA,NA,3562,256
11295,NChap2_final_00024816-RA_NChap2_final_00024816-RA,NChap2_final_00024816-RA,NChap2_final_00024816-RA,X,Y,251175757,12604064,251181041,12609314,X_TX_00024816,TX_00024816,NA,NA,5250,182
11298,NChap2_final_00024817-RA_NChap2_final_00024817-RA,NChap2_final_00024817-RA,NChap2_final_00024817-RA,X,Y,251190911,12585983,251195294,12590505,X_TX_00024817,TX_00024817,NA,NA,4522,6637
11304,NChap2_final_00024821-RA_NChap2_final_00024821-RA,NChap2_final_00024821-RA,NChap2_final_00024821-RA,X,Y,251265530,12475843,251269013,12479320,X_TX_00024821,TX_00024821,NA,NA,3477,8630
11310,NChap2_final_00024822-RA_NChap2_final_00024822-RA,NChap2_final_00024822-RA,NChap2_final_00024822-RA,X,Y,251296891,12438798,251299071,12440978,X_TX_00024822,TX_00024822,NA,NA,2180,2479
11312,NChap2_final_00024823-RA_NChap2_final_00024823-RA,NChap2_final_00024823-RA,NChap2_final_00024823-RA,X,Y,251301746,12426679,251311151,12436104,X_TX_00024823,TX_00024823,NA,NA,9425,15034
11314,NChap2_final_00024824-RA_NChap2_final_00024824-RA,NChap2_final_00024824-RA,NChap2_final_00024824-RA,X,Y,251313526,12419684,251316883,12423360,X_TX_00024824,TX_00024824,NA,NA,3676,702
11316,NChap2_final_00024825-RA_NChap2_final_00024825-RA,NChap2_final_00024825-RA,NChap2_final_00024825-RA,X,Y,251317330,12417264,251319309,12419237,X_TX_00024825,TX_00024825,NA,NA,1973,1767
11320,NChap2_final_00024827-RA_NChap2_final_00024827-RA,NChap2_final_00024827-RA,NChap2_final_00024827-RA,X,Y,251393886,12353255,251401315,12360826,X_TX_00024827,TX_00024827,NA,NA,7571,0
11321,NChap2_final_00024828-RA_NChap2_final_00024828-RA,NChap2_final_00024828-RA,NChap2_final_00024828-RA,X,Y,251414354,12337829,251416740,12340214,X_TX_00024828,TX_00024828,NA,NA,2385,2022
11323,NChap2_final_00024829-RA_NChap2_final_00024829-RA,NChap2_final_00024829-RA,NChap2_final_00024829-RA,X,Y,251417722,12332565,251421598,12336853,X_TX_00024829,TX_00024829,NA,NA,4288,395
11325,NChap2_final_00024831-RA_NChap2_final_00024831-RA,NChap2_final_00024831-RA,NChap2_final_00024831-RA,X,Y,251517417,12253405,251526418,12262410,X_TX_00024831,TX_00024831,NA,NA,9005,2332
11328,NChap2_final_00024832-RA_NChap2_final_00024832-RA,NChap2_final_00024832-RA,NChap2_final_00024832-RA,X,Y,251527882,12250420,251529413,12251951,X_TX_00024832,TX_00024832,NA,NA,1531,194
11329,NChap2_final_00024833-RA_NChap2_final_00024833-RA,NChap2_final_00024833-RA,NChap2_final_00024833-RA,X,Y,251530123,12248983,251530854,12249715,X_TX_00024833,TX_00024833,NA,NA,732,3229
11331,NChap2_final_00024834-RA_NChap2_final_00024834-RA,NChap2_final_00024834-RA,NChap2_final_00024834-RA,X,Y,251535080,12244278,251535690,12244888,X_TX_00024834,TX_00024834,NA,NA,610,238
11332,NChap2_final_00024835-RA_NChap2_final_00024835-RA,NChap2_final_00024835-RA,NChap2_final_00024835-RA,X,Y,251536406,12240557,251539409,12243569,X_TX_00024835,TX_00024835,NA,NA,3012,501
11334,NChap2_final_00024836-RA_NChap2_final_00024836-RA,NChap2_final_00024836-RA,NChap2_final_00024836-RA,X,Y,251540658,12237062,251542872,12239309,X_TX_00024836,TX_00024836,NA,NA,2247,1031
11335,NChap2_final_00024837-RA_NChap2_final_00024837-RA,NChap2_final_00024837-RA,NChap2_final_00024837-RA,X,Y,251555610,12221660,251558248,12224313,X_TX_00024837,TX_00024837,NA,NA,2653,5
11339,NChap2_final_00024838-RA_NChap2_final_00024838-RA,NChap2_final_00024838-RA,NChap2_final_00024838-RA,X,Y,251567563,12216306,251569471,12218214,X_TX_00024838,TX_00024838,NA,NA,1908,0
11342,NChap2_final_00024839-RA_NChap2_final_00024839-RA,NChap2_final_00024839-RA,NChap2_final_00024839-RA,X,Y,251583482,12192242,251593007,12201565,X_TX_00024839,TX_00024839,NA,NA,9323,37779
11343,NChap2_final_00024840-RA_NChap2_final_00024840-RA,NChap2_final_00024840-RA,NChap2_final_00024840-RA,X,Y,251594789,12186762,251598535,12190464,X_TX_00024840,TX_00024840,NA,NA,3702,804
11349,NChap2_final_00024842-RA_NChap2_final_00024842-RA,NChap2_final_00024842-RA,NChap2_final_00024842-RA,X,Y,251602573,12167057,251616263,12177673,X_TX_00024842,TX_00024842,NA,NA,10616,2714
11356,NChap2_final_00024843-RA_NChap2_final_00024843-RA,NChap2_final_00024843-RA,NChap2_final_00024843-RA,X,Y,251644543,12141314,251645873,12142644,X_TX_00024843,TX_00024843,NA,NA,1330,0
11359,NChap2_final_00024844-RA_NChap2_final_00024844-RA,NChap2_final_00024844-RA,NChap2_final_00024844-RA,X,Y,251672898,12114478,251676523,12118101,X_TX_00024844,TX_00024844,NA,NA,3623,5
11362,NChap2_final_00024845-RA_NChap2_final_00024845-RA,NChap2_final_00024845-RA,NChap2_final_00024845-RA,X,Y,251697424,12079846,251702713,12085144,X_TX_00024845,TX_00024845,NA,NA,5298,11490
11367,NChap2_final_00024847-RA_NChap2_final_00024847-RA,NChap2_final_00024847-RA,NChap2_final_00024847-RA,X,Y,251757758,11981630,251758478,11982350,X_TX_00024847,TX_00024847,NA,NA,720,1
11372,NChap2_final_00024848-RA_NChap2_final_00024848-RA,NChap2_final_00024848-RA,NChap2_final_00024848-RA,X,Y,251795712,11956289,251797437,11958657,X_TX_00024848,TX_00024848,NA,NA,2368,0
11377,NChap2_final_00024850-RA_NChap2_final_00024850-RA,NChap2_final_00024850-RA,NChap2_final_00024850-RA,X,Y,251816222,11923166,251827485,11928760,X_TX_00024850,TX_00024850,NA,NA,5594,20
11378,NChap2_final_00024851-RA_NChap2_final_00024851-RA,NChap2_final_00024851-RA,NChap2_final_00024851-RA,X,Y,251843297,11912695,251847433,11916830,X_TX_00024851,TX_00024851,NA,NA,4135,3515
11383,NChap2_final_00024853-RA_NChap2_final_00024853-RA,NChap2_final_00024853-RA,NChap2_final_00024853-RA,X,Y,252064312,11682741,252068894,11687328,X_TX_00024853,TX_00024853,NA,NA,4587,868
11385,NChap2_final_00024854-RA_NChap2_final_00024854-RA,NChap2_final_00024854-RA,NChap2_final_00024854-RA,X,Y,252069497,11680812,252071243,11682155,X_TX_00024854,TX_00024854,NA,NA,1343,336
11386,NChap2_final_00024855-RA_NChap2_final_00024855-RA,NChap2_final_00024855-RA,NChap2_final_00024855-RA,X,Y,252085679,11653798,252089476,11657577,X_TX_00024855,TX_00024855,NA,NA,3779,4562
11387,NChap2_final_00024856-RA_NChap2_final_00024856-RA,NChap2_final_00024856-RA,NChap2_final_00024856-RA,X,Y,252101548,11638238,252105037,11641727,X_TX_00024856,TX_00024856,NA,NA,3489,0
11388,NChap2_final_00024857-RA_NChap2_final_00024857-RA,NChap2_final_00024857-RA,NChap2_final_00024857-RA,X,Y,252113520,11614668,252125714,11620597,X_TX_00024857,TX_00024857,NA,NA,5929,842
11393,NChap2_final_00024858-RA_NChap2_final_00024858-RA,NChap2_final_00024858-RA,NChap2_final_00024858-RA,X,Y,252126605,11612298,252128089,11613782,X_TX_00024858,TX_00024858,NA,NA,1484,0
11395,NChap2_final_00024859-RA_NChap2_final_00024859-RA,NChap2_final_00024859-RA,NChap2_final_00024859-RA,X,Y,252138310,11602594,252146531,11610821,X_TX_00024859,TX_00024859,NA,NA,8227,3887
11399,NChap2_final_00024861-RA_NChap2_final_00024861-RA,NChap2_final_00024861-RA,NChap2_final_00024861-RA,X,Y,252191601,11572547,252196457,11577403,X_TX_00024861,TX_00024861,NA,NA,4856,2758
11400,NChap2_final_00024862-RA_NChap2_final_00024862-RA,NChap2_final_00024862-RA,NChap2_final_00024862-RA,X,Y,252222562,11529502,252229203,11536445,X_TX_00024862,TX_00024862,NA,NA,6943,0
11402,NChap2_final_00024863-RA_NChap2_final_00024863-RA,NChap2_final_00024863-RA,NChap2_final_00024863-RA,X,Y,252243631,11526162,252258516,11530538,X_TX_00024863,TX_00024863,NA,NA,4376,0
11405,NChap2_final_00024864-RA_NChap2_final_00024864-RA,NChap2_final_00024864-RA,NChap2_final_00024864-RA,X,Y,252277066,11498451,252279327,11500715,X_TX_00024864,TX_00024864,NA,NA,2264,12
11406,NChap2_final_00024865-RA_NChap2_final_00024865-RA,NChap2_final_00024865-RA,NChap2_final_00024865-RA,X,Y,252279394,11494756,252283072,11498384,X_TX_00024865,TX_00024865,NA,NA,3628,518
11408,NChap2_final_00024866-RA_NChap2_final_00024866-RA,NChap2_final_00024866-RA,NChap2_final_00024866-RA,X,Y,252300033,11489002,252301758,11490730,X_TX_00024866,TX_00024866,NA,NA,1728,442
11411,NChap2_final_00024867-RA_NChap2_final_00024867-RA,NChap2_final_00024867-RA,NChap2_final_00024867-RA,X,Y,252319081,11472753,252319713,11473429,X_TX_00024867,TX_00024867,NA,NA,676,1
11413,NChap2_final_00024868-RA_NChap2_final_00024868-RA,NChap2_final_00024868-RA,NChap2_final_00024868-RA,X,Y,252385161,11414028,252386522,11415394,X_TX_00024868,TX_00024868,NA,NA,1366,813
11414,NChap2_final_00024869-RA_NChap2_final_00024869-RA,NChap2_final_00024869-RA,NChap2_final_00024869-RA,X,Y,252392264,11396398,252394731,11398878,X_TX_00024869,TX_00024869,NA,NA,2480,515
11417,NChap2_final_00024870-RA_NChap2_final_00024870-RA,NChap2_final_00024870-RA,NChap2_final_00024870-RA,X,Y,252396461,11388848,252402091,11394489,X_TX_00024870,TX_00024870,NA,NA,5641,253
11419,NChap2_final_00024871-RA_NChap2_final_00024871-RA,NChap2_final_00024871-RA,NChap2_final_00024871-RA,X,Y,252441943,11300063,252446934,11304471,X_TX_00024871,TX_00024871,NA,NA,4408,31
11423,NChap2_final_00024872-RA_NChap2_final_00024872-RA,NChap2_final_00024872-RA,NChap2_final_00024872-RA,X,Y,252460125,11271798,252461133,11272805,X_TX_00024872,TX_00024872,NA,NA,1007,1
11426,NChap2_final_00024873-RA_NChap2_final_00024873-RA,NChap2_final_00024873-RA,NChap2_final_00024873-RA,X,Y,252465500,11263790,252468158,11266167,X_TX_00024873,TX_00024873,NA,NA,2377,1506
