pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,flag_tx_mat,flag_tx_pat
TX_maternal_00018456_TX_paternal_00022702,TX_maternal_00018456,TX_paternal_00022702,X,Y,139108157,306406296,139122433,306413796,NSOrtho,PASS
TX_maternal_00018455_TX_paternal_00022703,TX_maternal_00018455,TX_paternal_00022703,X,Y,139100533,306414360,139108491,306417737,NSOrtho,PASS
TX_maternal_00019110_TX_paternal_00022704,TX_maternal_00019110,TX_paternal_00022704,X,Y,159330251,306638169,159332061,306638701,NSOrtho,PASS
TX_maternal_00017621_TX_paternal_00022705,TX_maternal_00017621,TX_paternal_00022705,X,Y,97645853,307646780,97649081,307650067,NSOrtho,PASS
TX_maternal_00017618_TX_paternal_00022709,TX_maternal_00017618,TX_paternal_00022709,X,Y,97607794,311944520,97609823,311947250,NSOrtho,PASS
TX_maternal_00017619_TX_paternal_00022711,TX_maternal_00017619,TX_paternal_00022711,X,Y,97610860,312171358,97614095,312174118,NSOrtho,PASS
TX_maternal_00017217_TX_paternal_00022720,TX_maternal_00017217,TX_paternal_00022720,X,Y,64537408,316116016,64541909,316122037,NSOrtho,PASS
TX_maternal_00018580_TX_paternal_00022731,TX_maternal_00018580,TX_paternal_00022731,X,Y,144374612,317394150,144376300,317395926,NSOrtho,PASS
TX_maternal_00016380_TX_paternal_00022733,TX_maternal_00016380,TX_paternal_00022733,X,Y,12858948,318440380,12861130,318442559,NSOrtho,PASS
TX_maternal_00016386_TX_paternal_00022736,TX_maternal_00016386,TX_paternal_00022736,X,Y,13028448,318846995,13030378,318864666,NSOrtho,PASS
TX_maternal_00017735_TX_paternal_00022738,TX_maternal_00017735,TX_paternal_00022738,X,Y,104148162,318991906,104152597,318996285,NSOrtho,PASS
TX_maternal_00017733_TX_paternal_00022741,TX_maternal_00017733,TX_paternal_00022741,X,Y,104063121,319093261,104065000,319096241,NSOrtho,PASS
TX_maternal_00019785_TX_paternal_00022832,TX_maternal_00019785,TX_paternal_00022832,X,Y,203627120,326638331,203627998,326648357,NSOrtho,PASS
TX_maternal_00017911_TX_paternal_00022833,TX_maternal_00017911,TX_paternal_00022833,X,Y,109734740,326648456,109741320,326649670,NSOrtho,PASS
TX_maternal_00017909_TX_paternal_00022834,TX_maternal_00017909,TX_paternal_00022834,X,Y,109706998,326687991,109708585,326689614,NSOrtho,PASS
TX_maternal_00020885_TX_paternal_00022840,TX_maternal_00020885,TX_paternal_00022840,X,Y,242226239,327830927,242229344,327834051,NSOrtho,PASS
TX_maternal_00016723_TX_paternal_00022907,TX_maternal_00016723,TX_paternal_00022907,X,Y,37533623,331710214,37534836,331711319,NSOrtho,PASS
TX_maternal_00018657_TX_paternal_00022910,TX_maternal_00018657,TX_paternal_00022910,X,Y,146609950,331909960,146610597,331910526,NSOrtho,PASS
TX_maternal_00016292_TX_paternal_00022913,TX_maternal_00016292,TX_paternal_00022913,X,Y,3157127,333543109,3164980,333546730,NSOrtho,PASS
TX_maternal_00016294_TX_paternal_00022915,TX_maternal_00016294,TX_paternal_00022915,X,Y,3326473,333941464,3332995,333948004,NSOrtho,PASS
TX_maternal_00016296_TX_paternal_00022917,TX_maternal_00016296,TX_paternal_00022917,X,Y,3366198,334237351,3367797,334238926,NSOrtho,PASS
TX_maternal_00016297_TX_paternal_00022918,TX_maternal_00016297,TX_paternal_00022918,X,Y,3367879,334239007,3368923,334240057,NSOrtho,PASS
TX_maternal_00018229_TX_paternal_00022919,TX_maternal_00018229,TX_paternal_00022919,X,Y,125912306,334765069,125915088,334766354,NSOrtho,PASS
TX_maternal_00018555_TX_paternal_00022921,TX_maternal_00018555,TX_paternal_00022921,X,Y,143997256,334804753,144000660,334812756,NSOrtho,PASS
TX_maternal_00017678_TX_paternal_00022927,TX_maternal_00017678,TX_paternal_00022927,X,Y,100531517,335741692,100534374,335744235,NSOrtho,PASS
TX_maternal_00017676_TX_paternal_00022928,TX_maternal_00017676,TX_paternal_00022928,X,Y,100344844,335874725,100414218,335877849,NSOrtho,PASS
TX_maternal_00018658_TX_paternal_00022935,TX_maternal_00018658,TX_paternal_00022935,X,Y,146612354,337836341,146617519,337841137,NSOrtho,PASS
TX_maternal_00020050_TX_paternal_00022937,TX_maternal_00020050,TX_paternal_00022937,X,Y,214532096,338299244,214534224,338302030,NSOrtho,PASS
TX_maternal_00019031_TX_paternal_00022973,TX_maternal_00019031,TX_paternal_00022973,X,Y,157094001,344154760,157095345,344156067,NSOrtho,PASS
TX_maternal_00016348_TX_paternal_00023116,TX_maternal_00016348,TX_paternal_00023116,X,Y,9298707,362945785,9304118,362953402,NSOrtho,PASS
TX_maternal_00017167_TX_paternal_00023134,TX_maternal_00017167,TX_paternal_00023134,X,Y,60055125,364994328,60062442,365003008,NSOrtho,PASS
TX_maternal_00016520_TX_paternal_00023135,TX_maternal_00016520,TX_paternal_00023135,X,Y,24094807,365195730,24096249,365196486,NSOrtho,PASS
TX_maternal_00019183_TX_paternal_00023200,TX_maternal_00019183,TX_paternal_00023200,X,Y,163079676,372906743,163083334,372909980,NSOrtho,PASS
TX_maternal_00017184_TX_paternal_00023206,TX_maternal_00017184,TX_paternal_00023206,X,Y,61956284,374490860,61958288,374497697,NSOrtho,PASS
TX_maternal_00016469_TX_paternal_00023223,TX_maternal_00016469,TX_paternal_00023223,X,Y,20742885,376007477,20745106,376011039,NSOrtho,PASS
TX_maternal_00019214_TX_paternal_00023276,TX_maternal_00019214,TX_paternal_00023276,X,Y,165255866,380452378,165262955,380457657,NSOrtho,PASS
TX_maternal_00019180_TX_paternal_00023280,TX_maternal_00019180,TX_paternal_00023280,X,Y,162736649,381037713,162738967,381038505,NSOrtho,PASS
TX_maternal_00019179_TX_paternal_00023282,TX_maternal_00019179,TX_paternal_00023282,X,Y,162595255,381155229,162598363,381160944,NSOrtho,PASS
TX_maternal_00017853_TX_paternal_00023427,TX_maternal_00017853,TX_paternal_00023427,X,Y,108242687,396463755,108244850,396468293,NSOrtho,PASS
TX_maternal_00017267_TX_paternal_00023437,TX_maternal_00017267,TX_paternal_00023437,X,Y,69881745,397676947,70174849,397679929,NSOrtho,PASS
TX_maternal_00017270_TX_paternal_00023439,TX_maternal_00017270,TX_paternal_00023439,X,Y,70201370,397812491,70205838,397813459,NSOrtho,PASS
TX_maternal_00018342_TX_paternal_00023443,TX_maternal_00018342,TX_paternal_00023443,X,Y,130616809,398914922,130621694,398916111,NSOrtho,PASS
TX_maternal_00017855_TX_paternal_00023480,TX_maternal_00017855,TX_paternal_00023480,X,Y,108253749,411331073,108261719,411333423,NSOrtho,PASS
TX_maternal_00020504_TX_paternal_00023482,TX_maternal_00020504,TX_paternal_00023482,X,Y,229841836,413083893,229859476,413084449,NSOrtho,PASS
TX_maternal_00018036_TX_paternal_00023495,TX_maternal_00018036,TX_paternal_00023495,X,Y,116783807,413688524,116787653,413692441,NSOrtho,PASS
TX_maternal_00018033_TX_paternal_00023499,TX_maternal_00018033,TX_paternal_00023499,X,Y,116708522,413880111,116710409,413882202,NSOrtho,PASS
TX_maternal_00019398_TX_paternal_00023539,TX_maternal_00019398,TX_paternal_00023539,X,Y,175503230,420293832,175504737,420295420,NSOrtho,PASS
TX_maternal_00016472_TX_paternal_00023540,TX_maternal_00016472,TX_paternal_00023540,X,Y,20789723,420295536,20791576,420296509,NSOrtho,PASS
TX_maternal_00018444_TX_paternal_00023547,TX_maternal_00018444,TX_paternal_00023547,X,Y,138029241,420977847,138030438,420978564,NSOrtho,PASS
TX_maternal_00017548_TX_paternal_00023571,TX_maternal_00017548,TX_paternal_00023571,X,Y,92927249,429113802,92932929,429115139,NSOrtho,PASS
TX_maternal_00019313_TX_paternal_00023584,TX_maternal_00019313,TX_paternal_00023584,X,Y,171509801,432053190,171512954,432055955,NSOrtho,PASS
TX_maternal_00019269_TX_paternal_00023600,TX_maternal_00019269,TX_paternal_00023600,X,Y,169988660,433670301,169990413,433672001,NSOrtho,PASS
TX_maternal_00019268_TX_paternal_00023605,TX_maternal_00019268,TX_paternal_00023605,X,Y,169849612,434119534,169850756,434126499,NSOrtho,PASS
TX_maternal_00018862_TX_paternal_00023606,TX_maternal_00018862,TX_paternal_00023606,X,Y,152291490,434216438,152293702,434228073,NSOrtho,PASS
TX_maternal_00018898_TX_paternal_00023623,TX_maternal_00018898,TX_paternal_00023623,X,Y,153075577,436658236,153078814,436665685,NSOrtho,PASS
TX_maternal_00018896_TX_paternal_00023624,TX_maternal_00018896,TX_paternal_00023624,X,Y,153070389,436714796,153074459,436718715,NSOrtho,PASS
TX_maternal_00018889_TX_paternal_00023634,TX_maternal_00018889,TX_paternal_00023634,X,Y,152900182,437503960,152902259,437517301,NSOrtho,PASS
TX_maternal_00016289_TX_paternal_00023638,TX_maternal_00016289,TX_paternal_00023638,X,Y,2712586,438196890,2715272,438199531,NSOrtho,PASS
TX_maternal_00016286_TX_paternal_00023640,TX_maternal_00016286,TX_paternal_00023640,X,Y,2677175,438499219,2680885,438502894,NSOrtho,PASS
TX_maternal_00017900_TX_paternal_00023641,TX_maternal_00017900,TX_paternal_00023641,X,Y,109592559,438659443,109594329,438661140,NSOrtho,PASS
TX_maternal_00017898_TX_paternal_00023644,TX_maternal_00017898,TX_paternal_00023644,X,Y,109548956,438798058,109556368,438803001,NSOrtho,PASS
TX_maternal_00017894_TX_paternal_00023651,TX_maternal_00017894,TX_paternal_00023651,X,Y,109519974,439084115,109522635,439086777,NSOrtho,PASS
TX_maternal_00016285_TX_paternal_00023661,TX_maternal_00016285,TX_paternal_00023661,X,Y,2631157,439872194,2640668,439874758,NSOrtho,PASS
TX_maternal_00017215_TX_paternal_00023662,TX_maternal_00017215,TX_paternal_00023662,X,Y,64174818,440035789,64181693,440041729,NSOrtho,PASS
TX_maternal_00017214_TX_paternal_00023665,TX_maternal_00017214,TX_paternal_00023665,X,Y,63866611,440878176,63868007,440879568,NSOrtho,PASS
TX_maternal_00018058_TX_paternal_00023666,TX_maternal_00018058,TX_paternal_00023666,X,Y,118383880,441163933,118386155,441166942,NSOrtho,PASS
TX_maternal_00018057_TX_paternal_00023667,TX_maternal_00018057,TX_paternal_00023667,X,Y,118382467,441166123,118383969,441167617,NSOrtho,PASS
TX_maternal_00018056_TX_paternal_00023668,TX_maternal_00018056,TX_paternal_00023668,X,Y,118378630,441168177,118381908,441174061,NSOrtho,PASS
TX_maternal_00018054_TX_paternal_00023672,TX_maternal_00018054,TX_paternal_00023672,X,Y,118152916,441503965,118156952,441512904,NSOrtho,PASS
TX_maternal_00018053_TX_paternal_00023674,TX_maternal_00018053,TX_paternal_00023674,X,Y,118144887,441517874,118150024,441526728,NSOrtho,PASS
TX_maternal_00018611_TX_paternal_00023678,TX_maternal_00018611,TX_paternal_00023678,X,Y,145105049,442046498,145108646,442050219,NSOrtho,PASS
TX_maternal_00017615_TX_paternal_00023684,TX_maternal_00017615,TX_paternal_00023684,X,Y,97424704,444398990,97429792,444403919,NSOrtho,PASS
TX_maternal_00017903_TX_paternal_00023688,TX_maternal_00017903,TX_paternal_00023688,X,Y,109647333,445715813,109647820,445716474,NSOrtho,PASS
TX_maternal_00016401_TX_paternal_00023695,TX_maternal_00016401,TX_paternal_00023695,X,Y,13821615,446497862,13825024,446501742,NSOrtho,PASS
TX_maternal_00019508_TX_paternal_00023833,TX_maternal_00019508,TX_paternal_00023833,X,Y,185946137,460672958,185946509,460673630,NSOrtho,PASS
TX_maternal_00019509_TX_paternal_00023835,TX_maternal_00019509,TX_paternal_00023835,X,Y,185956853,460849366,185965162,460853101,NSOrtho,PASS
TX_maternal_00018119_TX_paternal_00023847,TX_maternal_00018119,TX_paternal_00023847,X,Y,121642563,461775150,121644142,461775731,NSOrtho,PASS
TX_maternal_00016760_TX_paternal_00023982,TX_maternal_00016760,TX_paternal_00023982,X,Y,38880591,476724289,38881630,476726173,NSOrtho,PASS
TX_maternal_00018038_TX_paternal_00023984,TX_maternal_00018038,TX_paternal_00023984,X,Y,117041837,480974062,117043508,480975407,NSOrtho,PASS
TX_maternal_00016892_TX_paternal_00023988,TX_maternal_00016892,TX_paternal_00023988,X,Y,45155508,481330531,45160434,481332747,NSOrtho,PASS
TX_maternal_00017130_TX_paternal_00023990,TX_maternal_00017130,TX_paternal_00023990,X,Y,56929632,482477958,56935378,482483801,NSOrtho,PASS
TX_maternal_00016703_TX_paternal_00024036,TX_maternal_00016703,TX_paternal_00024036,X,Y,36043908,486037762,36047465,486043026,NSOrtho,PASS
TX_maternal_00016474_TX_paternal_00024071,TX_maternal_00016474,TX_paternal_00024071,X,Y,20859807,486910893,20860265,486913412,NSOrtho,PASS
TX_maternal_00020057_TX_paternal_00024079,TX_maternal_00020057,TX_paternal_00024079,X,Y,214724577,487318079,214732938,487318874,NSOrtho,PASS
TX_maternal_00018100_TX_paternal_00024088,TX_maternal_00018100,TX_paternal_00024088,X,Y,121150150,487674975,121152485,487678041,NSOrtho,PASS
TX_maternal_00020849_TX_paternal_00024414,TX_maternal_00020849,TX_paternal_00024414,X,Y,241313237,501424238,241321661,501432128,NSOrtho,PASS
TX_maternal_00016452_TX_paternal_00024448,TX_maternal_00016452,TX_paternal_00024448,X,Y,19495958,502899590,19499973,502910916,NSOrtho,PASS
TX_maternal_00019214_TX_paternal_00023276,TX_maternal_00019214,TX_paternal_00023276,X,Y,165255866,380452378,165262955,380457657,NSOrtho,NSOrtho
TX_maternal_00018911_TX_paternal_00022185,TX_maternal_00018911,TX_paternal_00022185,X,Y,153380999,232992096,153385194,232996352,NSOrtho,NSOrtho
TX_maternal_00018912_TX_paternal_00022182,TX_maternal_00018912,TX_paternal_00022182,X,Y,153400278,232856718,153401301,232857623,NSOrtho,NSOrtho
TX_maternal_00017238_TX_paternal_00022528,TX_maternal_00017238,TX_paternal_00022528,X,Y,67146440,276542762,67153367,276554149,NSOrtho,NSOrtho
TX_maternal_00017313_TX_paternal_00022473,TX_maternal_00017313,TX_paternal_00022473,X,Y,73924784,261866994,73928049,261870534,NSOrtho,NSOrtho
TX_maternal_00016380_TX_paternal_00022733,TX_maternal_00016380,TX_paternal_00022733,X,Y,12858948,318440380,12861130,318442559,NSOrtho,NSOrtho
TX_maternal_00016386_TX_paternal_00022736,TX_maternal_00016386,TX_paternal_00022736,X,Y,13028448,318846995,13030378,318864666,NSOrtho,NSOrtho
TX_maternal_00018896_TX_paternal_00023624,TX_maternal_00018896,TX_paternal_00023624,X,Y,153070389,436714796,153074459,436718715,NSOrtho,NSOrtho
TX_maternal_00018889_TX_paternal_00023634,TX_maternal_00018889,TX_paternal_00023634,X,Y,152900182,437503960,152902259,437517301,NSOrtho,NSOrtho
TX_maternal_00017237_TX_paternal_00022527,TX_maternal_00017237,TX_paternal_00022527,X,Y,67105356,275666045,67120930,275680760,NSOrtho,NSOrtho
TX_maternal_00017163_TX_paternal_00021529,TX_maternal_00017163,TX_paternal_00021529,X,Y,59062762,131186515,59079595,131190173,NSOrtho,NSOrtho
TX_maternal_00016485_TX_paternal_00022419,TX_maternal_00016485,TX_paternal_00022419,X,Y,22124804,256240112,22128988,256243148,NSOrtho,NSOrtho
TX_maternal_00017109_TX_paternal_00022078,TX_maternal_00017109,TX_paternal_00022078,X,Y,54247605,203527547,54248748,203679693,NSOrtho,NSOrtho
TX_maternal_00017110_TX_paternal_00022077,TX_maternal_00017110,TX_paternal_00022077,X,Y,54263616,203474397,54268071,203479143,NSOrtho,NSOrtho
TX_maternal_00017094_TX_paternal_00022074,TX_maternal_00017094,TX_paternal_00022074,X,Y,53449914,202965658,53452536,202968272,NSOrtho,NSOrtho
TX_maternal_00019183_TX_paternal_00023200,TX_maternal_00019183,TX_paternal_00023200,X,Y,163079676,372906743,163083334,372909980,NSOrtho,NSOrtho
TX_maternal_00019423_TX_paternal_00020749,TX_maternal_00019423,TX_paternal_00020749,X,Y,176923102,77335795,176926109,77338794,NSOrtho,NSOrtho
TX_maternal_00019425_TX_paternal_00020747,TX_maternal_00019425,TX_paternal_00020747,X,Y,176989980,77194173,176993024,77195967,NSOrtho,NSOrtho
TX_maternal_00019427_TX_paternal_00020742,TX_maternal_00019427,TX_paternal_00020742,X,Y,177204151,76896396,177207725,76900023,NSOrtho,NSOrtho
TX_maternal_00016279_TX_paternal_00023808,TX_maternal_00016279,TX_paternal_00023808,X,Y,2058120,457313275,2059428,457314145,NSOrtho,NSOrtho
TX_maternal_00016277_TX_paternal_00022116,TX_maternal_00016277,TX_paternal_00022116,X,Y,1991129,214730136,1995156,214731653,NSOrtho,NSOrtho
TX_maternal_00016276_TX_paternal_00022106,TX_maternal_00016276,TX_paternal_00022106,X,Y,1709602,208562868,1723288,208576454,NSOrtho,NSOrtho
TX_maternal_00021001_TX_paternal_00019509,TX_maternal_00021001,TX_paternal_00019509,X,Y,245676522,18210162,245682912,18216044,NSOrtho,NSOrtho
TX_maternal_00019193_TX_paternal_00020534,TX_maternal_00019193,TX_paternal_00020534,X,Y,163689172,54215454,163695287,54219866,NSOrtho,NSOrtho
TX_maternal_00019192_TX_paternal_00020542,TX_maternal_00019192,TX_paternal_00020542,X,Y,163604629,54528931,163606341,54530563,NSOrtho,NSOrtho
TX_maternal_00018611_TX_paternal_00023678,TX_maternal_00018611,TX_paternal_00023678,X,Y,145105049,442046498,145108646,442050219,NSOrtho,NSOrtho
TX_maternal_00019151_TX_paternal_00023316,TX_maternal_00019151,TX_paternal_00023316,X,Y,161161764,383508118,161181117,383510640,NSOrtho,NSOrtho
TX_maternal_00019150_TX_paternal_00022841,TX_maternal_00019150,TX_paternal_00022841,X,Y,161002640,327837234,161009281,327837934,NSOrtho,NSOrtho
TX_maternal_00018844_TX_paternal_00023167,TX_maternal_00018844,TX_paternal_00023167,X,Y,151760877,369455769,151761903,369461939,NSOrtho,NSOrtho
TX_maternal_00019412_TX_paternal_00021382,TX_maternal_00019412,TX_paternal_00021382,X,Y,176282749,116676469,176283763,116677571,NSOrtho,NSOrtho
TX_maternal_00019411_TX_paternal_00021383,TX_maternal_00019411,TX_paternal_00021383,X,Y,176274314,116703903,176277161,116707857,NSOrtho,NSOrtho
TX_maternal_00019405_TX_paternal_00021391,TX_maternal_00019405,TX_paternal_00021391,X,Y,175986455,117078991,175990022,117081753,NSOrtho,NSOrtho
TX_maternal_00019404_TX_paternal_00021394,TX_maternal_00019404,TX_paternal_00021394,X,Y,175903110,117421059,175904614,117421863,NSOrtho,NSOrtho
TX_maternal_00017548_TX_paternal_00023571,TX_maternal_00017548,TX_paternal_00023571,X,Y,92927249,429113802,92932929,429115139,NSOrtho,NSOrtho
TX_maternal_00019259_TX_paternal_00022535,TX_maternal_00019259,TX_paternal_00022535,X,Y,169009653,284452154,169013139,284455205,NSOrtho,NSOrtho
TX_maternal_00019261_TX_paternal_00022536,TX_maternal_00019261,TX_paternal_00022536,X,Y,169161985,284884021,169167614,284889160,NSOrtho,NSOrtho
TX_maternal_00019904_TX_paternal_00020968,TX_maternal_00019904,TX_paternal_00020968,X,Y,208716961,91746945,208719426,91749982,NSOrtho,NSOrtho
TX_maternal_00018992_TX_paternal_00020625,TX_maternal_00018992,TX_paternal_00020625,X,Y,155637359,61665387,155646621,61700631,NSOrtho,NSOrtho
TX_maternal_00018993_TX_paternal_00020626,TX_maternal_00018993,TX_paternal_00020626,X,Y,155647297,61861492,155650366,61862762,NSOrtho,NSOrtho
TX_maternal_00017894_TX_paternal_00023651,TX_maternal_00017894,TX_paternal_00023651,X,Y,109519974,439084115,109522635,439086777,NSOrtho,NSOrtho
TX_maternal_00019269_TX_paternal_00023600,TX_maternal_00019269,TX_paternal_00023600,X,Y,169988660,433670301,169990413,433672001,NSOrtho,NSOrtho
TX_maternal_00017615_TX_paternal_00023684,TX_maternal_00017615,TX_paternal_00023684,X,Y,97424704,444398990,97429792,444403919,NSOrtho,NSOrtho
TX_maternal_00017618_TX_paternal_00022709,TX_maternal_00017618,TX_paternal_00022709,X,Y,97607794,311944520,97609823,311947250,NSOrtho,NSOrtho
TX_maternal_00017619_TX_paternal_00022711,TX_maternal_00017619,TX_paternal_00022711,X,Y,97610860,312171358,97614095,312174118,NSOrtho,NSOrtho
TX_maternal_00018087_TX_paternal_00023841,TX_maternal_00018087,TX_paternal_00023841,X,Y,120171976,461174775,120173104,461175757,NSOrtho,NSOrtho
TX_maternal_00018084_TX_paternal_00023506,TX_maternal_00018084,TX_paternal_00023506,X,Y,120122598,414797943,120124320,414799652,NSOrtho,NSOrtho
TX_maternal_00017678_TX_paternal_00022927,TX_maternal_00017678,TX_paternal_00022927,X,Y,100531517,335741692,100534374,335744235,NSOrtho,NSOrtho
TX_maternal_00017676_TX_paternal_00022928,TX_maternal_00017676,TX_paternal_00022928,X,Y,100344844,335874725,100414218,335877849,NSOrtho,NSOrtho
TX_maternal_00018362_TX_paternal_00023786,TX_maternal_00018362,TX_paternal_00023786,X,Y,131922635,451473845,131927128,451490731,NSOrtho,NSOrtho
TX_maternal_00019414_TX_paternal_00021376,TX_maternal_00019414,TX_paternal_00021376,X,Y,176406049,115280214,176408697,115282825,NSOrtho,NSOrtho
TX_maternal_00019416_TX_paternal_00021373,TX_maternal_00019416,TX_paternal_00021373,X,Y,176558339,114922931,176560861,114925305,NSOrtho,NSOrtho
TX_maternal_00017480_TX_paternal_00021979,TX_maternal_00017480,TX_paternal_00021979,X,Y,87012692,192997293,87019378,193003875,NSOrtho,NSOrtho
