pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,length.mat,Rh_02.mat,length.pat,Rh_02.pat
TX_maternal_00021344_TX_paternal_00019132,TX_maternal_00021344,TX_paternal_00019132,X,Y,251795785,11956092,251797437,11958657,NA,NA,916,0
TX_maternal_00021345_TX_paternal_00019131,TX_maternal_00021345,TX_paternal_00019131,X,Y,251798037,11953285,251800443,11955945,NA,NA,1142,326
TX_maternal_00021346_TX_paternal_00019130,TX_maternal_00021346,TX_paternal_00019130,X,Y,251816073,11924164,251821486,11928909,NA,NA,1678,20
TX_maternal_00021347_TX_paternal_00019129,TX_maternal_00021347,TX_paternal_00019129,X,Y,251843178,11912521,251848071,11916948,NA,NA,2773,3599
TX_maternal_00021351_TX_paternal_00019128,TX_maternal_00021351,TX_paternal_00019128,X,Y,251924493,11851443,251929013,11855940,NA,NA,3250,762
TX_maternal_00021355_TX_paternal_00019125,TX_maternal_00021355,TX_paternal_00019125,X,Y,252051073,11699991,252051663,11700521,NA,NA,370,0
TX_maternal_00021357_TX_paternal_00019123,TX_maternal_00021357,TX_paternal_00019123,X,Y,252064489,11682922,252068587,11688342,NA,NA,1407,846
TX_maternal_00021358_TX_paternal_00019122,TX_maternal_00021358,TX_paternal_00019122,X,Y,252069425,11677348,252070796,11681898,NA,NA,672,300
TX_maternal_00021359_TX_paternal_00019119,TX_maternal_00021359,TX_paternal_00019119,X,Y,252085170,11653798,252089476,11658098,NA,NA,1486,4481
TX_maternal_00021360_TX_paternal_00019117,TX_maternal_00021360,TX_paternal_00019117,X,Y,252102924,11638238,252103243,11639949,NA,NA,1230,0
TX_maternal_00021363_TX_paternal_00019115,TX_maternal_00021363,TX_paternal_00019115,X,Y,252126605,11612405,252128622,11613782,NA,NA,1079,0
TX_maternal_00021364_TX_paternal_00019114,TX_maternal_00021364,TX_paternal_00019114,X,Y,252138310,11602532,252146384,11610617,NA,NA,5597,3885
TX_maternal_00021365_TX_paternal_00019113,TX_maternal_00021365,TX_paternal_00019113,X,Y,252150175,11596694,252152390,11599717,NA,NA,2037,1095
TX_maternal_00021368_TX_paternal_00019112,TX_maternal_00021368,TX_paternal_00019112,X,Y,252191144,11571592,252196457,11577860,NA,NA,4296,2787
TX_maternal_00021369_TX_paternal_00019110,TX_maternal_00021369,TX_paternal_00019110,X,Y,252222739,11529220,252229480,11536268,NA,NA,1923,0
TX_maternal_00021372_TX_paternal_00019107,TX_maternal_00021372,TX_paternal_00019107,X,Y,252279208,11494785,252283043,11498570,NA,NA,1811,530
TX_maternal_00021371_TX_paternal_00019108,TX_maternal_00021371,TX_paternal_00019108,X,Y,252275048,11498497,252279281,11502652,NA,NA,1597,7
TX_maternal_00021373_TX_paternal_00019106,TX_maternal_00021373,TX_paternal_00019106,X,Y,252299684,11489002,252301758,11490977,NA,NA,1011,442
TX_maternal_00021374_TX_paternal_00019105,TX_maternal_00021374,TX_paternal_00019105,X,Y,252319113,11472757,252319709,11473431,NA,NA,525,1
TX_maternal_00021376_TX_paternal_00019104,TX_maternal_00021376,TX_paternal_00019104,X,Y,252392240,11396778,252394363,11398917,NA,NA,1146,432
TX_maternal_00021377_TX_paternal_00019103,TX_maternal_00021377,TX_paternal_00019103,X,Y,252396500,11388848,252402091,11397001,NA,NA,2646,251
TX_maternal_00021379_TX_paternal_00019101,TX_maternal_00021379,TX_paternal_00019101,X,Y,252441842,11299979,252447018,11304357,NA,NA,2416,31
TX_maternal_00021380_TX_paternal_00019100,TX_maternal_00021380,TX_paternal_00019100,X,Y,252458680,11271225,252461709,11274195,NA,NA,1050,1
TX_maternal_00021381_TX_paternal_00019098,TX_maternal_00021381,TX_paternal_00019098,X,Y,252465500,11249203,252468050,11251996,NA,NA,1002,583
TX_maternal_00021382_TX_paternal_00019097,TX_maternal_00021382,TX_paternal_00019097,X,Y,252469246,11247036,252470907,11248698,NA,NA,994,0
TX_maternal_00021384_TX_paternal_00019093,TX_maternal_00021384,TX_paternal_00019093,X,Y,252489467,11230223,252494449,11235028,NA,NA,4008,1098
TX_maternal_00021386_TX_paternal_00019092,TX_maternal_00021386,TX_paternal_00019092,X,Y,252515338,11199558,252516548,11200811,NA,NA,672,0
TX_maternal_00021387_TX_paternal_00019091,TX_maternal_00021387,TX_paternal_00019091,X,Y,252518620,11196947,252519169,11197496,NA,NA,451,1
TX_maternal_00021388_TX_paternal_00019090,TX_maternal_00021388,TX_paternal_00019090,X,Y,252551788,11162099,252552423,11162711,NA,NA,528,2156
TX_maternal_00021389_TX_paternal_00019089,TX_maternal_00021389,TX_paternal_00019089,X,Y,252568884,11143362,252571552,11145849,NA,NA,2216,3070
TX_maternal_00021390_TX_paternal_00019085,TX_maternal_00021390,TX_paternal_00019085,X,Y,252630510,11073895,252638178,11075570,NA,NA,1074,63
TX_maternal_00021391_TX_paternal_00019084,TX_maternal_00021391,TX_paternal_00019084,X,Y,252642232,11069369,252644501,11071638,NA,NA,1158,827
TX_maternal_00021393_TX_paternal_00019079,TX_maternal_00021393,TX_paternal_00019079,X,Y,252691195,11006395,252693668,11008861,NA,NA,985,0
TX_maternal_00021394_TX_paternal_00019076,TX_maternal_00021394,TX_paternal_00019076,X,Y,252751469,10951142,252754659,10954413,NA,NA,1771,753
TX_maternal_00021397_TX_paternal_00019073,TX_maternal_00021397,TX_paternal_00019073,X,Y,252792639,10881640,252799336,10888316,NA,NA,1808,2
TX_maternal_00021398_TX_paternal_00019072,TX_maternal_00021398,TX_paternal_00019072,X,Y,252803314,10868548,252810434,10874102,NA,NA,1308,8900
TX_maternal_00021399_TX_paternal_00019070,TX_maternal_00021399,TX_paternal_00019070,X,Y,252836360,10839815,252839315,10842170,NA,NA,845,10
TX_maternal_00021400_TX_paternal_00019069,TX_maternal_00021400,TX_paternal_00019069,X,Y,252841911,10836234,252842476,10837370,NA,NA,733,0
TX_maternal_00021404_TX_paternal_00019064,TX_maternal_00021404,TX_paternal_00019064,X,Y,252918241,10755295,252927690,10763275,NA,NA,1194,0
TX_maternal_00021410_TX_paternal_00019059,TX_maternal_00021410,TX_paternal_00019059,X,Y,253032937,10653173,253036381,10655864,NA,NA,1512,19
TX_maternal_00021412_TX_paternal_00019058,TX_maternal_00021412,TX_paternal_00019058,X,Y,253086737,10603845,253087357,10604607,NA,NA,417,3
TX_maternal_00021415_TX_paternal_00019056,TX_maternal_00021415,TX_paternal_00019056,X,Y,253198156,10525258,253199633,10527096,NA,NA,920,30
TX_maternal_00021416_TX_paternal_00019055,TX_maternal_00021416,TX_paternal_00019055,X,Y,253202440,10520558,253210991,10522457,NA,NA,1180,862
TX_maternal_00021417_TX_paternal_00019054,TX_maternal_00021417,TX_paternal_00019054,X,Y,253254688,10484149,253259177,10488638,NA,NA,3247,1101
TX_maternal_00021418_TX_paternal_00019053,TX_maternal_00021418,TX_paternal_00019053,X,Y,253266557,10465403,253273166,10476928,NA,NA,1795,471
TX_maternal_00021419_TX_paternal_00019052,TX_maternal_00021419,TX_paternal_00019052,X,Y,253292594,10448021,253294712,10450123,NA,NA,338,620
TX_maternal_00021420_TX_paternal_00019051,TX_maternal_00021420,TX_paternal_00019051,X,Y,253313076,10427286,253314658,10429263,NA,NA,1834,0
TX_maternal_00021421_TX_paternal_00019049,TX_maternal_00021421,TX_paternal_00019049,X,Y,253336402,10402332,253341559,10407471,NA,NA,1137,3129
TX_maternal_00021425_TX_paternal_00019046,TX_maternal_00021425,TX_paternal_00019046,X,Y,253373861,10371030,253378108,10375587,NA,NA,3063,313
TX_maternal_00021426_TX_paternal_00019043,TX_maternal_00021426,TX_paternal_00019043,X,Y,253414299,10315253,253417093,10318047,NA,NA,2505,76
TX_maternal_00021427_TX_paternal_00019042,TX_maternal_00021427,TX_paternal_00019042,X,Y,253417544,10313064,253419285,10314812,NA,NA,1084,435
TX_maternal_00021428_TX_paternal_00019041,TX_maternal_00021428,TX_paternal_00019041,X,Y,253418943,10310370,253421904,10313915,NA,NA,654,329
TX_maternal_00021429_TX_paternal_00019040,TX_maternal_00021429,TX_paternal_00019040,X,Y,253426022,10300718,253431496,10306371,NA,NA,2617,49
TX_maternal_00021430_TX_paternal_00019039,TX_maternal_00021430,TX_paternal_00019039,X,Y,253433010,10297439,253434789,10299169,NA,NA,888,1979
TX_maternal_00021432_TX_paternal_00019036,TX_maternal_00021432,TX_paternal_00019036,X,Y,253515973,10167331,253524561,10170370,NA,NA,1332,0
TX_maternal_00021435_TX_paternal_00019033,TX_maternal_00021435,TX_paternal_00019033,X,Y,253674367,10106328,253675375,10107342,NA,NA,1014,2375
TX_maternal_00021436_TX_paternal_00019030,TX_maternal_00021436,TX_paternal_00019030,X,Y,253683612,10078901,253687550,10081294,NA,NA,876,2047
TX_maternal_00021437_TX_paternal_00019028,TX_maternal_00021437,TX_paternal_00019028,X,Y,253708413,10054301,253713741,10059615,NA,NA,566,5
TX_maternal_00021438_TX_paternal_00019026,TX_maternal_00021438,TX_paternal_00019026,X,Y,253724990,10044792,253733637,10046619,NA,NA,1170,0
TX_maternal_00021439_TX_paternal_00019023,TX_maternal_00021439,TX_paternal_00019023,X,Y,253742966,10021506,253750815,10022763,NA,NA,1257,335
TX_maternal_00021440_TX_paternal_00019022,TX_maternal_00021440,TX_paternal_00019022,X,Y,253751604,10017048,253755261,10020715,NA,NA,2033,4203
TX_maternal_00021441_TX_paternal_00019021,TX_maternal_00021441,TX_paternal_00019021,X,Y,253755584,10006732,253764207,10018518,NA,NA,1433,0
TX_maternal_00021442_TX_paternal_00019020,TX_maternal_00021442,TX_paternal_00019020,X,Y,253767491,10001196,253769735,10003440,NA,NA,1108,1376
TX_maternal_00021443_TX_paternal_00019019,TX_maternal_00021443,TX_paternal_00019019,X,Y,253793290,9968761,253794486,9969957,NA,NA,414,0
TX_maternal_00021444_TX_paternal_00019017,TX_maternal_00021444,TX_paternal_00019017,X,Y,253800995,9958003,253806255,9963405,NA,NA,1320,20
TX_maternal_00021446_TX_paternal_00019010,TX_maternal_00021446,TX_paternal_00019010,X,Y,253884712,9870106,253885618,9870967,NA,NA,861,28
TX_maternal_00021448_TX_paternal_00019004,TX_maternal_00021448,TX_paternal_00019004,X,Y,253921614,9791144,253952076,9791996,NA,NA,852,0
TX_maternal_00021449_TX_paternal_00019003,TX_maternal_00021449,TX_paternal_00019003,X,Y,253955084,9787351,253955864,9788131,NA,NA,780,16
TX_maternal_00021450_TX_paternal_00018998,TX_maternal_00021450,TX_paternal_00018998,X,Y,253989349,9749903,253992516,9751095,NA,NA,249,28
TX_maternal_00021451_TX_paternal_00018997,TX_maternal_00021451,TX_paternal_00018997,X,Y,253993790,9747249,253995430,9748244,NA,NA,372,30
TX_maternal_00021452_TX_paternal_00018995,TX_maternal_00021452,TX_paternal_00018995,X,Y,254012340,9720541,254013955,9723532,NA,NA,1053,37
TX_maternal_00021454_TX_paternal_00018993,TX_maternal_00021454,TX_paternal_00018993,X,Y,254071761,9638791,254072591,9639627,NA,NA,621,0
TX_maternal_00021455_TX_paternal_00018991,TX_maternal_00021455,TX_paternal_00018991,X,Y,254074598,9635527,254075853,9636784,NA,NA,455,0
TX_maternal_00021456_TX_paternal_00018990,TX_maternal_00021456,TX_paternal_00018990,X,Y,254122671,9602400,254124036,9603765,NA,NA,1015,3
TX_maternal_00021457_TX_paternal_00018989,TX_maternal_00021457,TX_paternal_00018989,X,Y,254124501,9599571,254126685,9601807,NA,NA,526,23
TX_maternal_00021458_TX_paternal_00018988,TX_maternal_00021458,TX_paternal_00018988,X,Y,254126859,9594721,254131535,9599397,NA,NA,2484,409
TX_maternal_00021459_TX_paternal_00018987,TX_maternal_00021459,TX_paternal_00018987,X,Y,254136063,9584935,254141804,9590650,NA,NA,1542,92
TX_maternal_00021460_TX_paternal_00018986,TX_maternal_00021460,TX_paternal_00018986,X,Y,254138680,9582250,254144492,9588057,NA,NA,1689,235
TX_maternal_00021461_TX_paternal_00018985,TX_maternal_00021461,TX_paternal_00018985,X,Y,254147595,9577715,254149021,9579107,NA,NA,698,401
TX_maternal_00021462_TX_paternal_00018984,TX_maternal_00021462,TX_paternal_00018984,X,Y,254150131,9574095,254152642,9576514,NA,NA,1103,4820
TX_maternal_00021463_TX_paternal_00018982,TX_maternal_00021463,TX_paternal_00018982,X,Y,254169175,9537670,254174761,9543367,NA,NA,1404,2465
TX_maternal_00021464_TX_paternal_00018981,TX_maternal_00021464,TX_paternal_00018981,X,Y,254176531,9535740,254176723,9535932,NA,NA,192,1499
TX_maternal_00021465_TX_paternal_00018980,TX_maternal_00021465,TX_paternal_00018980,X,Y,254181943,9519827,254192055,9520007,NA,NA,180,287
TX_maternal_00021467_TX_paternal_00018978,TX_maternal_00021467,TX_paternal_00018978,X,Y,254205031,9497909,254208434,9501313,NA,NA,1356,448
TX_maternal_00021468_TX_paternal_00018977,TX_maternal_00021468,TX_paternal_00018977,X,Y,254208473,9496640,254209703,9497870,NA,NA,1230,220
TX_maternal_00021469_TX_paternal_00018976,TX_maternal_00021469,TX_paternal_00018976,X,Y,254212122,9484307,254226512,9494224,NA,NA,759,768
TX_maternal_00021471_TX_paternal_00018973,TX_maternal_00021471,TX_paternal_00018973,X,Y,254238158,9469842,254240281,9473651,NA,NA,1404,201
TX_maternal_00021472_TX_paternal_00018966,TX_maternal_00021472,TX_paternal_00018966,X,Y,254261645,9339564,254266995,9345192,NA,NA,3527,1239
TX_maternal_00021475_TX_paternal_00019016,TX_maternal_00021475,TX_paternal_00019016,X,Y,254307730,9915573,254312132,9919054,NA,NA,1085,0
TX_maternal_00021479_TX_paternal_00018971,TX_maternal_00021479,TX_paternal_00018971,X,Y,254389304,9417688,254390740,9424269,NA,NA,3334,0
TX_maternal_00021482_TX_paternal_00018965,TX_maternal_00021482,TX_paternal_00018965,X,Y,254413626,9332857,254415553,9334660,NA,NA,1269,0
TX_maternal_00021484_TX_paternal_00018960,TX_maternal_00021484,TX_paternal_00018960,X,Y,254470749,9276527,254476755,9277157,NA,NA,630,0
TX_maternal_00021487_TX_paternal_00018956,TX_maternal_00021487,TX_paternal_00018956,X,Y,254494032,9246197,254498648,9250793,NA,NA,2534,2613
TX_maternal_00021488_TX_paternal_00018955,TX_maternal_00021488,TX_paternal_00018955,X,Y,254499306,9242683,254502237,9245684,NA,NA,1489,2
TX_maternal_00021489_TX_paternal_00018954,TX_maternal_00021489,TX_paternal_00018954,X,Y,254557282,9189228,254558998,9190940,NA,NA,1516,715
TX_maternal_00021490_TX_paternal_00018953,TX_maternal_00021490,TX_paternal_00018953,X,Y,254561442,9183732,254564500,9186785,NA,NA,886,1271
TX_maternal_00021491_TX_paternal_00018952,TX_maternal_00021491,TX_paternal_00018952,X,Y,254589665,9161459,254591363,9163157,NA,NA,1052,0
TX_maternal_00021492_TX_paternal_00018951,TX_maternal_00021492,TX_paternal_00018951,X,Y,254597994,9152083,254600817,9155525,NA,NA,725,2148
TX_maternal_00021493_TX_paternal_00018950,TX_maternal_00021493,TX_paternal_00018950,X,Y,254627432,9124021,254640633,9131330,NA,NA,3141,32
TX_maternal_00021494_TX_paternal_00018949,TX_maternal_00021494,TX_paternal_00018949,X,Y,254640736,9110610,254646403,9116283,NA,NA,3013,2
TX_maternal_00021495_TX_paternal_00018948,TX_maternal_00021495,TX_paternal_00018948,X,Y,254675739,9084476,254676753,9085490,NA,NA,639,244
TX_maternal_00021496_TX_paternal_00018947,TX_maternal_00021496,TX_paternal_00018947,X,Y,254676773,9080682,254680557,9084456,NA,NA,2093,10
TX_maternal_00021498_TX_paternal_00018942,TX_maternal_00021498,TX_paternal_00018942,X,Y,254683290,9063161,254698131,9065524,NA,NA,1578,1339
TX_maternal_00021499_TX_paternal_00018939,TX_maternal_00021499,TX_paternal_00018939,X,Y,254702378,9026270,254706678,9030517,NA,NA,2156,1578
TX_maternal_00021500_TX_paternal_00018938,TX_maternal_00021500,TX_paternal_00018938,X,Y,254707054,9023653,254709717,9026314,NA,NA,1916,0
TX_maternal_00021503_TX_paternal_00018936,TX_maternal_00021503,TX_paternal_00018936,X,Y,254740754,8975317,254745268,8980097,NA,NA,3094,0
TX_maternal_00021504_TX_paternal_00018935,TX_maternal_00021504,TX_paternal_00018935,X,Y,254756100,8968427,254757423,8971326,NA,NA,855,3480
TX_maternal_00021506_TX_paternal_00018933,TX_maternal_00021506,TX_paternal_00018933,X,Y,254798293,8934279,254803783,8939630,NA,NA,1473,4
TX_maternal_00021507_TX_paternal_00018932,TX_maternal_00021507,TX_paternal_00018932,X,Y,254811456,8921278,254816804,8926592,NA,NA,997,21383
TX_maternal_00021508_TX_paternal_00018930,TX_maternal_00021508,TX_paternal_00018930,X,Y,254841065,8905093,254847636,8906806,NA,NA,738,0
TX_maternal_00021509_TX_paternal_00018926,TX_maternal_00021509,TX_paternal_00018926,X,Y,254892426,8821700,254896060,8825071,NA,NA,1203,410
TX_maternal_00021510_TX_paternal_00018921,TX_maternal_00021510,TX_paternal_00018921,X,Y,254942949,8756739,254945672,8759468,NA,NA,741,412
TX_maternal_00021511_TX_paternal_00018920,TX_maternal_00021511,TX_paternal_00018920,X,Y,254946201,8755577,254946834,8756210,NA,NA,458,969
TX_maternal_00021512_TX_paternal_00018919,TX_maternal_00021512,TX_paternal_00018919,X,Y,254947892,8750909,254951487,8754519,NA,NA,1026,3411
TX_maternal_00021513_TX_paternal_00018918,TX_maternal_00021513,TX_paternal_00018918,X,Y,254962085,8741749,254965984,8746943,NA,NA,3177,4893
TX_maternal_00021516_TX_paternal_00018915,TX_maternal_00021516,TX_paternal_00018915,X,Y,254984008,8713405,254985203,8714598,NA,NA,666,0
TX_maternal_00021517_TX_paternal_00018914,TX_maternal_00021517,TX_paternal_00018914,X,Y,254989500,8703998,254992967,8713772,NA,NA,2205,6932
TX_maternal_00021518_TX_paternal_00018913,TX_maternal_00021518,TX_paternal_00018913,X,Y,254994162,8700152,254996818,8702806,NA,NA,1140,1320
TX_maternal_00021519_TX_paternal_00018912,TX_maternal_00021519,TX_paternal_00018912,X,Y,254996882,8696410,255000560,8700088,NA,NA,1568,5189
TX_maternal_00021520_TX_paternal_00018908,TX_maternal_00021520,TX_paternal_00018908,X,Y,255348496,8343574,255352205,8347326,NA,NA,1333,1369
TX_maternal_00021521_TX_paternal_00018907,TX_maternal_00021521,TX_paternal_00018907,X,Y,255358783,8337141,255360815,8339164,NA,NA,1067,677
TX_maternal_00021524_TX_paternal_00018905,TX_maternal_00021524,TX_paternal_00018905,X,Y,255378714,8310865,255383553,8315708,NA,NA,1766,253
TX_maternal_00021525_TX_paternal_00018904,TX_maternal_00021525,TX_paternal_00018904,X,Y,255384755,8303394,255391048,8309683,NA,NA,1893,3186
TX_maternal_00021526_TX_paternal_00018902,TX_maternal_00021526,TX_paternal_00018902,X,Y,255408067,8288791,255419022,8291050,NA,NA,1206,3623
TX_maternal_00021528_TX_paternal_00018900,TX_maternal_00021528,TX_paternal_00018900,X,Y,255445175,8263527,255445900,8265946,NA,NA,1360,0
TX_maternal_00021529_TX_paternal_00018897,TX_maternal_00021529,TX_paternal_00018897,X,Y,255457125,8247547,255457417,8247877,NA,NA,188,0
TX_maternal_00021532_TX_paternal_00018893,TX_maternal_00021532,TX_paternal_00018893,X,Y,255493213,8212281,255495625,8217204,NA,NA,1170,104
TX_maternal_00021534_TX_paternal_00018891,TX_maternal_00021534,TX_paternal_00018891,X,Y,255513295,8195410,255515476,8197028,NA,NA,884,0
TX_maternal_00021535_TX_paternal_00018890,TX_maternal_00021535,TX_paternal_00018890,X,Y,255551876,8156872,255554059,8159002,NA,NA,598,358
TX_maternal_00021537_TX_paternal_00018886,TX_maternal_00021537,TX_paternal_00018886,X,Y,255594802,8105017,255598777,8108992,NA,NA,1390,424
TX_maternal_00021538_TX_paternal_00018884,TX_maternal_00021538,TX_paternal_00018884,X,Y,255660830,8043776,255663926,8046864,NA,NA,1179,0
TX_maternal_00021540_TX_paternal_00018879,TX_maternal_00021540,TX_paternal_00018879,X,Y,255707806,7988791,255714632,7995600,NA,NA,1682,1221
TX_maternal_00021541_TX_paternal_00018874,TX_maternal_00021541,TX_paternal_00018874,X,Y,255793539,7929079,255794718,7930258,NA,NA,1179,634
TX_maternal_00021542_TX_paternal_00018873,TX_maternal_00021542,TX_paternal_00018873,X,Y,255819226,7883025,255824860,7888929,NA,NA,2088,1416
TX_maternal_00021544_TX_paternal_00018870,TX_maternal_00021544,TX_paternal_00018870,X,Y,255940604,7805110,255944793,7810571,NA,NA,2403,1485
TX_maternal_00021547_TX_paternal_00018867,TX_maternal_00021547,TX_paternal_00018867,X,Y,256003946,7713633,256011168,7720845,NA,NA,4292,2220
TX_maternal_00021549_TX_paternal_00018865,TX_maternal_00021549,TX_paternal_00018865,X,Y,256022706,7687853,256029429,7694482,NA,NA,4149,1577
TX_maternal_00021550_TX_paternal_00018864,TX_maternal_00021550,TX_paternal_00018864,X,Y,256031561,7683196,256034086,7685757,NA,NA,1479,0
TX_maternal_00021552_TX_paternal_00018863,TX_maternal_00021552,TX_paternal_00018863,X,Y,256100527,7629805,256102797,7632071,NA,NA,1377,25
TX_maternal_00021553_TX_paternal_00018860,TX_maternal_00021553,TX_paternal_00018860,X,Y,256150621,7584078,256155653,7585123,NA,NA,597,465
